################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.8153273768201270E-01 a       530     0    27     1    10
 -1.5896691636895258E-01 a       531     0    27     1    11
  4.6735682188573885E-01 a       532     0    27     1    12
  2.6007836805523199E-01 a       533     0    27     1    13
 -4.4365765817338289E-03 a       534     0    27     1    14
  2.4451047494016637E-01 a       535     0    27     1    15
 -6.2490880650548218E-02 a       536     0    27     1    16
  2.6349539329827865E-01 a       537     0    27     1    17
  2.6724787393095667E-01 a       538     0    27     1    18
  3.7087945659930815E-01 a       539     0    27     1    19
  3.5489579992659737E-01 a       540     0    27     1    20
  1.6027002595773920E-01 a       541     0    28     1     1
 -3.3754457475350746E-01 a       542     0    28     1     2
 -1.1360198681699071E-01 a       543     0    28     1     3
  2.8403139030106145E-01 a       544     0    28     1     4
  8.0589508252999056E-02 a       545     0    28     1     5
  2.3621596855699248E-01 a       546     0    28     1     6
  9.8603957333262007E-02 a       547     0    28     1     7
  1.1109528900106579E-01 a       548     0    28     1     8
  1.4924336880447220E-01 a       549     0    28     1     9
  4.0034297600373742E-01 a       550     0    28     1    10
  3.0933900225422439E-01 a       551     0    28     1    11
  1.2695738565085707E-01 a       552     0    28     1    12
  2.4473008333569496E-01 a       553     0    28     1    13
 -3.8684031772150540E-01 a       554     0    28     1    14
  1.3301317986272115E-01 a       555     0    28     1    15
  1.8561808445089301E-02 a       556     0    28     1    16
  3.2256270121416158E-01 a       557     0    28     1    17
  8.0867090294448468E-02 a       558     0    28     1    18
 -3.0692985977138793E-01 a       559     0    28     1    19
  5.6479894735384416E-02 a       560     0    28     1    20
  1.0244802496065190E-01 a       561     0    29     1     1
  1.3418069263567759E-02 a       562     0    29     1     2
 -2.6873021982093437E-01 a       563     0    29     1     3
  4.7292391503523629E-02 a       564     0    29     1     4
  4.1982411573220073E-02 a       565     0    29     1     5
 -2.3081283340201461E-01 a       566     0    29     1     6
  1.4641171239102183E-01 a       567     0    29     1     7
 -2.0053606851457695E-01 a       568     0    29     1     8
  5.4480885646633240E-02 a       569     0    29     1     9
  1.5659820726469392E-01 a       570     0    29     1    10
 -1.2863263610922948E-01 a       571     0    29     1    11
 -1.4981646117840525E-01 a       572     0    29     1    12
 -1.4041389465102130E-01 a       573     0    29     1    13
  3.0211894953479468E-01 a       574     0    29     1    14
  1.8476013236682115E-01 a       575     0    29     1    15
 -3.1449097485891170E-01 a       576     0    29     1    16
 -2.0420528326520349E-01 a       577     0    29     1    17
  5.1082566146207001E-02 a       578     0    29     1    18
 -2.7811708198618068E-01 a       579     0    29     1    19
 -1.6761843149720859E-01 a       580     0    29     1    20
 -2.3205002300007729E-01 a       581     0    30     1     1
  1.9292387067536429E-01 a       582     0    30     1     2
 -7.8836759350954203E-02 a       583     0    30     1     3
 -2.4486929162674639E-01 a       584     0    30     1     4
 -2.0887770305660283E-01 a       585     0    30     1     5
 -1.9489345603902380E-01 a       586     0    30     1     6
  1.7268806452470761E-01 a       587     0    30     1     7
  1.4020955880967395E-01 a       588     0    30     1     8
 -8.9204853882371885E-02 a       589     0    30     1     9
 -3.5328148626219136E-01 a       590     0    30     1    10
  1.7931172386759694E-01 a       591     0    30     1    11
 -1.5515566543074014E-01 a       592     0    30     1    12
  6.0499645780027157E-03 a       593     0    30     1    13
  1.5553121665650735E-01 a       594     0    30     1    14
 -7.7236302361045617E-03 a       595     0    30     1    15
  3.7636403397378088E-01 a       596     0    30     1    16
 -3.4969579890831332E-01 a       597     0    30     1    17
 -2.4429629936849667E-01 a       598     0    30     1    18
  1.6732120803544984E-01 a       599     0    30     1    19
 -1.6533132015162535E-01 a       600     0    30     1    20
 -1.9752781054311830E-02 a       601     0    31     1     1
  1.8689638275167514E-01 a       602     0    31     1     2
  1.0540019960569628E-01 a       603     0    31     1     3
 -1.0006301565533994E-01 a       604     0    31     1     4
  4.8054009521037735E-02 a       605     0    31     1     5
 -2.6366325633110904E-01 a       606     0    31     1     6
  3.8861123278158083E-01 a       607     0    31     1     7
  2.6583184970825458E-01 a       608     0    31     1     8
  4.0089279110301879E-01 a       609     0    31     1     9
  1.4318523594116628E-01 a       610     0    31     1    10
  4.5051874741658476E-02 a       611     0    31     1    11
 -1.6868193205772225E-01 a       612     0    31     1    12
  2.0211741440059555E-01 a       613     0    31     1    13
 -3.1932885231458369E-01 a       614     0    31     1    14
 -1.4952859805920693E-01 a       615     0    31     1    15
  7.7098803314253256E-02 a       616     0    31     1    16
 -2.6957509674637906E-02 a       617     0    31     1    17
 -9.5863913692360345E-02 a       618     0    31     1    18
  1.7505299009887673E-01 a       619     0    31     1    19
  2.2981113939285155E-01 a       620     0    31     1    20
  1.8912721580530115E-01 a       621     0    32     1     1
  6.8141890767457566E-02 a       622     0    32     1     2
 -3.6769861125245884E-01 a       623     0    32     1     3
 -1.5048446051529338E-01 a       624     0    32     1     4
 -1.7367288910976403E-01 a       625     0    32     1     5
  3.4889390366458761E-01 a       626     0    32     1     6
 -2.2500587218049931E-01 a       627     0    32     1     7
 -1.3606421651159464E-01 a       628     0    32     1     8
 -9.9757082249510118E-02 a       629     0    32     1     9
 -1.8697558932275271E-01 a       630     0    32     1    10
  2.2799020652889728E-02 a       631     0    32     1    11
 -1.3491458961078412E-01 a       632     0    32     1    12
 -1.5241441192691779E-02 a       633     0    32     1    13
  1.2169403077091331E-01 a       634     0    32     1    14
 -2.6126377418037705E-01 a       635     0    32     1    15
 -4.7842689569753440E-02 a       636     0    32     1    16
 -3.5098718938643197E-01 a       637     0    32     1    17
 -5.7387062273453589E-02 a       638     0    32     1    18
  1.9681822844138885E-01 a       639     0    32     1    19
  6.9152337290883312E-02 a       640     0    32     1    20
  7.3649936642749736E-01 b       641     1     1
  1.1888788625126476E+00 b       642     1     2
  9.4722455333779698E-01 b       643     1     3
  1.3984647829997141E+00 b       644     1     4
  1.5923167201554361E-01 b       645     1     5
 -5.3400379724387037E-01 b       646     1     6
  1.3762391020361711E+00 b       647     1     7
  1.1531271629607758E+00 b       648     1     8
 -5.6816523491407944E-01 b       649     1     9
  3.7569223131315882E-01 b       650     1    10
  6.8262607918810378E-02 b       651     1    11
  6.7559918100072436E-01 b       652     1    12
  1.6100462736877357E+00 b       653     1    13
  2.4453872097143828E-01 b       654     1    14
 -7.9850118459358455E-01 b       655     1    15
 -1.4161628362590806E+00 b       656     1    16
  7.4559349558310772E-01 b       657     1    17
  1.4409620850499164E-01 b       658     1    18
 -7.3039962102920963E-01 b       659     1    19
 -4.4015706492821144E-01 b       660     1    20
  4.2944675910569624E-01 a       661     1     1     2     1
 -8.1241804375830257E-02 a       662     1     1     2     2
  1.7574161455919560E-01 a       663     1     1     2     3
  6.5283820537149950E-01 a       664     1     1     2     4
 -3.5405418977504249E-01 a       665     1     1     2     5
 -2.2198570966680715E-02 a       666     1     1     2     6
 -1.3237858950268636E-01 a       667     1     1     2     7
 -5.1279261558236955E-01 a       668     1     1     2     8
  6.2732793551099453E-01 a       669     1     1     2     9
 -5.3438165027121531E-01 a       670     1     1     2    10
 -5.9527169236295682E-02 a       671     1     1     2    11
  2.5605844331901267E-01 a       672     1     1     2    12
  2.6857375937507733E-01 a       673     1     1     2    13
 -2.9482787139728933E-01 a       674     1     1     2    14
  1.3883457780670802E-01 a       675     1     1     2    15
 -3.7228910774439194E-01 a       676     1     1     2    16
 -5.9191294799669258E-01 a       677     1     1     2    17
  1.2061141754091748E-01 a       678     1     1     2    18
  5.6190963853183129E-01 a       679     1     1     2    19
 -9.5100250842283823E-02 a       680     1     1     2    20
 -1.4780615163868155E-01 a       681     1     2     2     1
 -2.4849880581566397E-01 a       682     1     2     2     2
  4.0598070065570563E-02 a       683     1     2     2     3
 -6.0196949733553856E-02 a       684     1     2     2     4
  4.4694607555094645E-01 a       685     1     2     2     5
  2.1776633252417019E-01 a       686     1     2     2     6
  3.3303996203546549E-01 a       687     1     2     2     7
  5.0056600571539445E-01 a       688     1     2     2     8
  2.0147778533650265E-01 a       689     1     2     2     9
  3.0682293502990210E-01 a       690     1     2     2    10
  4.6332135907291694E-01 a       691     1     2     2    11
  3.8521292100465410E-01 a       692     1     2     2    12
  2.4890422109573190E-01 a       693     1     2     2    13
  7.1692126766469932E-01 a       694     1     2     2    14
  1.9380679942774223E-01 a       695     1     2     2    15
  2.8026666663993521E-01 a       696     1     2     2    16
  2.2233325683102664E-01 a       697     1     2     2    17
  6.3093533600785645E-01 a       698     1     2     2    18
  4.2366265789687257E-01 a       699     1     2     2    19
  5.8019143036098997E-01 a       700     1     2     2    20
 -1.6510981499234914E-01 a       701     1     3     2     1
 -4.3736434404857893E-01 a       702     1     3     2     2
 -4.4871426095254734E-02 a       703     1     3     2     3
 -2.7181105545985201E-01 a       704     1     3     2     4
  4.5907914660792193E-01 a       705     1     3     2     5
  1.0036290961789389E-01 a       706     1     3     2     6
  2.3705852557424500E-01 a       707     1     3     2     7
  3.2161692678304550E-02 a       708     1     3     2     8
  6.0780248122141711E-01 a       709     1     3     2     9
 -2.0426292435481025E-01 a       710     1     3     2    10
  5.3588227871879990E-01 a       711     1     3     2    11
 -2.5484899285037688E-01 a       712     1     3     2    12
 -5.1223956442715775E-02 a       713     1     3     2    13
  3.6597866173870663E-01 a       714     1     3     2    14
 -4.5295257174907166E-01 a       715     1     3     2    15
  4.6533285021985116E-01 a       716     1     3     2    16
  3.1064868145826145E-02 a       717     1     3     2    17
 -1.0881382940816027E-01 a       718     1     3     2    18
 -5.7554997091570181E-01 a       719     1     3     2    19
  4.0935934056054163E-01 a       720     1     3     2    20
  2.9161151048143030E-01 a       721     1     4     2     1
 -1.7800731557644373E-01 a       722     1     4     2     2
  1.0067894432426715E-01 a       723     1     4     2     3
 -2.5453556167666785E-01 a       724     1     4     2     4
 -6.8423285440962558E-02 a       725     1     4     2     5
 -1.4521974936427845E-01 a       726     1     4     2     6
  4.6515333827630617E-01 a       727     1     4     2     7
 -8.7014578946881721E-02 a       728     1     4     2     8
 -2.1524207168193366E-01 a       729     1     4     2     9
  1.1675297481476371E-01 a       730     1     4     2    10
 -4.9215092150362565E-02 a       731     1     4     2    11
  5.1252745944066824E-01 a       732     1     4     2    12
  6.2499843191523607E-01 a       733     1     4     2    13
 -6.4749247899499141E-01 a       734     1     4     2    14
 -4.4625750903036959E-01 a       735     1     4     2    15
 -3.1859198486183826E-01 a       736     1     4     2    16
 -4.2560236999999063E-01 a       737     1     4     2    17
 -1.4379575429165589E-01 a       738     1     4     2    18
 -1.0595482061314683E-01 a       739     1     4     2    19
  1.9742193608689518E-01 a       740     1     4     2    20
  5.3138286885382136E-01 a       741     1     5     2     1
 -6.9753819543261111E-02 a       742     1     5     2     2
 -3.9014039547234003E-01 a       743     1     5     2     3
  3.3112324237957064E-01 a       744     1     5     2     4
 -3.1897676945399012E-01 a       745     1     5     2     5
 -4.9241202518952626E-01 a       746     1     5     2     6
  6.1600078084956733E-01 a       747     1     5     2     7
 -5.5151502966274535E-01 a       748     1     5     2     8
 -5.2318748035110429E-01 a       749     1     5     2     9
  6.3497034453922785E-01 a       750     1     5     2    10
  2.5628108979699898E-01 a       751     1     5     2    11
  6.7609519249928682E-02 a       752     1     5     2    12
  3.3972360910703342E-01 a       753     1     5     2    13
 -2.5112007899186334E-01 a       754     1     5     2    14
 -3.5345268391960305E-01 a       755     1     5     2    15
 -2.8095560551172505E-01 a       756     1     5     2    16
 -6.1872527928387233E-01 a       757     1     5     2    17
  3.0660321795395151E-01 a       758     1     5     2    18
  5.1384255427754788E-01 a       759     1     5     2    19
 -4.1860679640883047E-01 a       760     1     5     2    20
 -4.2200988902123154E-01 a       761     1     6     2     1
 -3.3580347223472767E-01 a       762     1     6     2     2
 -4.8131814473298513E-02 a       763     1     6     2     3
 -4.5136645621391219E-01 a       764     1     6     2     4
  1.5125890117927066E-01 a       765     1     6     2     5
 -5.1947744569618169E-02 a       766     1     6     2     6
 -3.0057944478868626E-01 a       767     1     6     2     7
  2.2835643066029179E-01 a       768     1     6     2     8
  4.8251076643282048E-01 a       769     1     6     2     9
  3.8846639017534784E-01 a       770     1     6     2    10
 -7.2866015016014515E-02 a       771     1     6     2    11
  9.3898025950041611E-02 a       772     1     6     2    12
 -1.5492505567712631E-01 a       773     1     6     2    13
  2.2480251907022505E-01 a       774     1     6     2    14
  8.0306242465885275E-02 a       775     1     6     2    15
  4.2997091117110242E-01 a       776     1     6     2    16
  4.2003082375423856E-01 a       777     1     6     2    17
 -3.7909173076512349E-02 a       778     1     6     2    18
 -4.8117978774872699E-01 a       779     1     6     2    19
  1.2588547558513322E-01 a       780     1     6     2    20
  6.0520914478726506E-01 a       781     1     7     2     1
  4.2845548292800023E-01 a       782     1     7     2     2
  5.4977120795311196E-01 a       783     1     7     2     3
 -6.1779641116248363E-01 a       784     1     7     2     4
  5.3521084654688944E-01 a       785     1     7     2     5
 -4.0066145323434371E-01 a       786     1     7     2     6
 -6.2675924663236338E-01 a       787     1     7     2     7
 -2.1550498291966452E-01 a       788     1     7     2     8
  2.6027234726909809E-01 a       789     1     7     2     9
 -8.9642577856310204E-02 a       790     1     7     2    10
  2.3870016850662954E-02 a       791     1     7     2    11
 -3.3895208777461334E-02 a       792     1     7     2    12
  5.0046503331099190E-01 a       793     1     7     2    13
 -3.9435904219177542E-01 a       794     1     7     2    14
 -2.0054977059954671E-01 a       795     1     7     2    15
  4.9080686013910302E-02 a       796     1     7     2    16
  5.7479555768868074E-01 a       797     1     7     2    17
  7.2217208211026673E-02 a       798     1     7     2    18
 -1.1126624138937821E-01 a       799     1     7     2    19
 -4.0005513747369625E-01 a       800     1     7     2    20
 -4.7444860559894159E-01 a       801     1     8     2     1
  4.9928838118454494E-01 a       802     1     8     2     2
  6.2238462996286714E-01 a       803     1     8     2     3
  3.8938281314718265E-01 a       804     1     8     2     4
  5.9533181252435696E-01 a       805     1     8     2     5
 -3.2645193295238678E-01 a       806     1     8     2     6
 -4.7260484321468327E-01 a       807     1     8     2     7
 -6.2201952814647832E-01 a       808     1     8     2     8
  6.0518619516127414E-01 a       809     1     8     2     9
  1.7947192133580991E-01 a       810     1     8     2    10
 -2.1600225478548807E-01 a       811     1     8     2    11
 -2.8364308101610503E-02 a       812     1     8     2    12
 -2.7943618797198977E-01 a       813     1     8     2    13
  3.4615945928924065E-02 a       814     1     8     2    14
 -4.9213421724198675E-01 a       815     1     8     2    15
 -4.8497271363245698E-01 a       816     1     8     2    16
 -2.9940460694372784E-01 a       817     1     8     2    17
 -4.3278804601731652E-01 a       818     1     8     2    18
  2.7461439463492932E-01 a       819     1     8     2    19
  7.4476129197840173E-03 a       820     1     8     2    20
 -2.3929688589819012E-01 a       821     1     9     2     1
 -4.0795699872291330E-01 a       822     1     9     2     2
 -6.9474312555237305E-01 a       823     1     9     2     3
 -1.4347819379310400E-01 a       824     1     9     2     4
 -8.9239804270726225E-02 a       825     1     9     2     5
  3.0822384215349719E-01 a       826     1     9     2     6
  5.3039290786132498E-01 a       827     1     9     2     7
  2.7981808490292931E-01 a       828     1     9     2     8
  7.3755966708259491E-01 a       829     1     9     2     9
 -2.7818304277583528E-01 a       830     1     9     2    10
  5.2036583817850779E-01 a       831     1     9     2    11
 -3.3602318169350109E-01 a       832     1     9     2    12
 -6.1971547307600783E-01 a       833     1     9     2    13
  2.0195725587798910E-01 a       834     1     9     2    14
 -6.2706295916524457E-01 a       835     1     9     2    15
 -3.6725859892195417E-03 a       836     1     9     2    16
  1.1901552714458552E-01 a       837     1     9     2    17
 -2.5309743929030531E-01 a       838     1     9     2    18
  9.9050774438779535E-02 a       839     1     9     2    19
  4.6525279817811482E-01 a       840     1     9     2    20
  4.7655969373922624E-01 a       841     1    10     2     1
  5.4775075267256690E-01 a       842     1    10     2     2
 -1.3232585720286130E-01 a       843     1    10     2     3
  5.0335628734784865E-02 a       844     1    10     2     4
 -3.3328887538316443E-01 a       845     1    10     2     5
  3.0475161358240321E-01 a       846     1    10     2     6
 -4.9459035001663482E-01 a       847     1    10     2     7
 -1.4305361496137281E-01 a       848     1    10     2     8
  1.1546662430660556E-01 a       849     1    10     2     9
  3.2132548280711454E-01 a       850     1    10     2    10
  4.8853132166097921E-02 a       851     1    10     2    11
  4.1360856132828649E-01 a       852     1    10     2    12
 -2.5818250252321534E-01 a       853     1    10     2    13
  3.8735994893430825E-01 a       854     1    10     2    14
  5.5545831990258854E-01 a       855     1    10     2    15
  4.2763768962642257E-01 a       856     1    10     2    16
  3.6467866626314183E-01 a       857     1    10     2    17
  5.6127111453581180E-01 a       858     1    10     2    18
  4.1519076519117695E-02 a       859     1    10     2    19
 -2.7799063064354934E-01 a       860     1    10     2    20
  1.8561740611475957E-02 a       861     1    11     2     1
 -2.5919957279438910E-01 a       862     1    11     2     2
 -4.8081273888214970E-01 a       863     1    11     2     3
 -1.4598637096808595E-01 a       864     1    11     2     4
 -3.1484625699637542E-01 a       865     1    11     2     5
  2.1552539122076400E-01 a       866     1    11     2     6
  3.9759159870393657E-01 a       867     1    11     2     7
 -5.8874501184163552E-01 a       868     1    11     2     8
 -1.5958761642146921E-01 a       869     1    11     2     9
 -1.2458229833517229E-01 a       870     1    11     2    10
  4.5527407483540483E-01 a       871     1    11     2    11
 -5.6957341167919650E-03 a       872     1    11     2    12
  1.1029651418915955E-02 a       873     1    11     2    13
 -1.7497325010735107E-01 a       874     1    11     2    14
 -4.3620682720699566E-01 a       875     1    11     2    15
 -2.6541693704860975E-01 a       876     1    11     2    16
  3.4187725144296438E-02 a       877     1    11     2    17
 -1.6076036009171524E-01 a       878     1    11     2    18
  2.0145155231297274E-01 a       879     1    11     2    19
  1.8182319330732530E-01 a       880     1    11     2    20
 -1.3459312727680852E-02 a       881     1    12     2     1
  5.0004500067555713E-01 a       882     1    12     2     2
 -3.9615742584895663E-01 a       883     1    12     2     3
  2.0131104354959592E-01 a       884     1    12     2     4
  1.8389877174677546E-01 a       885     1    12     2     5
  5.6224775932206372E-01 a       886     1    12     2     6
 -2.9340777796124756E-01 a       887     1    12     2     7
 -9.3376587573252082E-03 a       888     1    12     2     8
 -5.7568623235580228E-02 a       889     1    12     2     9
 -3.4793350330577844E-01 a       890     1    12     2    10
 -4.7643997103086488E-01 a       891     1    12     2    11
  4.6562674329499693E-01 a       892     1    12     2    12
 -4.0677661070134508E-01 a       893     1    12     2    13
 -1.7437805287171468E-01 a       894     1    12     2    14
 -2.9456591737131799E-01 a       895     1    12     2    15
 -4.5103705029906360E-01 a       896     1    12     2    16
  1.8688026510212424E-02 a       897     1    12     2    17
  2.9233939360317907E-01 a       898     1    12     2    18
  5.2250829660848663E-01 a       899     1    12     2    19
  5.8863453115976172E-01 a       900     1    12     2    20
 -3.0713472034772774E-02 a       901     1    13     2     1
  1.8688533246381849E-02 a       902     1    13     2     2
 -2.7744976798335869E-01 a       903     1    13     2     3
  5.6193668437141388E-02 a       904     1    13     2     4
  1.5302462947419176E-01 a       905     1    13     2     5
  1.4046066004223989E-01 a       906     1    13     2     6
 -4.0651640294165400E-03 a       907     1    13     2     7
  3.7065583993701912E-01 a       908     1    13     2     8
  1.1527078270315842E-01 a       909     1    13     2     9
 -1.9042993620644680E-01 a       910     1    13     2    10
  5.1439479572129931E-01 a       911     1    13     2    11
 -3.6649836091241084E-01 a       912     1    13     2    12
  9.5500224531039235E-02 a       913     1    13     2    13
  5.0701680749232358E-01 a       914     1    13     2    14
  3.1096687847001631E-01 a       915     1    13     2    15
  9.6268452569844717E-02 a       916     1    13     2    16
  2.8142025525164421E-01 a       917     1    13     2    17
 -4.2693146326321552E-01 a       918     1    13     2    18
  4.5683969173283939E-01 a       919     1    13     2    19
  1.4019017653758103E-01 a       920     1    13     2    20
 -4.0403671705231897E-01 a       921     1    14     2     1
 -3.4529649738599177E-01 a       922     1    14     2     2
 -4.5100498668917632E-01 a       923     1    14     2     3
  1.2706579987518912E-01 a       924     1    14     2     4
 -4.0583418945997357E-01 a       925     1    14     2     5
 -1.4475149342139565E-01 a       926     1    14     2     6
 -7.2079748471927463E-01 a       927     1    14     2     7
 -4.4201512923778052E-01 a       928     1    14     2     8
 -3.2405233675212530E-01 a       929     1    14     2     9
 -3.7452254256735223E-01 a       930     1    14     2    10
 -4.0463175973324089E-01 a       931     1    14     2    11
  2.4879380658798658E-01 a       932     1    14     2    12
 -3.6261885629901836E-01 a       933     1    14     2    13
  2.7657791218224809E-01 a       934     1    14     2    14
 -6.1936353642359687E-01 a       935     1    14     2    15
  3.5501107785241409E-01 a       936     1    14     2    16
 -2.7417887899226678E-01 a       937     1    14     2    17
  3.4050109396962691E-01 a       938     1    14     2    18
 -3.6484991301244063E-01 a       939     1    14     2    19
 -2.3221824566915475E-01 a       940     1    14     2    20
  3.3798818589798896E-01 a       941     1    15     2     1
  5.2615262756593195E-01 a       942     1    15     2     2
 -5.0382443388724585E-01 a       943     1    15     2     3
 -1.8045349303172361E-02 a       944     1    15     2     4
 -1.2877841958888034E-01 a       945     1    15     2     5
 -3.0705495696890150E-01 a       946     1    15     2     6
 -7.7272748446812659E-02 a       947     1    15     2     7
  5.6166320016262572E-01 a       948     1    15     2     8
 -5.7302190180946400E-01 a       949     1    15     2     9
  4.9077405621752118E-01 a       950     1    15     2    10
 -6.1675990308147077E-01 a       951     1    15     2    11
  2.3076901316958293E-01 a       952     1    15     2    12
  5.6899294736744999E-01 a       953     1    15     2    13
  1.4372959604985974E-01 a       954     1    15     2    14
  1.3359900107697364E-01 a       955     1    15     2    15
  6.1616873448358568E-02 a       956     1    15     2    16
  1.3787490340161532E-01 a       957     1    15     2    17
 -3.8930653135585819E-01 a       958     1    15     2    18
  4.7567124019756885E-01 a       959     1    15     2    19
 -2.6581686868289461E-01 a       960     1    15     2    20
 -6.0011512891711050E-01 a       961     1    16     2     1
  2.9102446979702329E-01 a       962     1    16     2     2
 -3.3904605074828020E-01 a       963     1    16     2     3
 -5.8344726796093571E-01 a       964     1    16     2     4
  4.1250751615720832E-01 a       965     1    16     2     5
  4.5020382588978686E-01 a       966     1    16     2     6
  6.0715498930988571E-02 a       967     1    16     2     7
 -1.9658975567015763E-01 a       968     1    16     2     8
  7.4409513558366695E-03 a       969     1    16     2     9
 -4.2688239670845962E-01 a       970     1    16     2    10
 -5.1296360649542394E-01 a       971     1    16     2    11
 -5.2509973977167590E-01 a       972     1    16     2    12
 -5.1150983811989759E-01 a       973     1    16     2    13
  2.7685413636518670E-02 a       974     1    16     2    14
 -1.3102292498782142E-01 a       975     1    16     2    15
  2.7953950973825570E-01 a       976     1    16     2    16
  4.7605110090493191E-01 a       977     1    16     2    17
 -5.9849837087533919E-01 a       978     1    16     2    18
 -1.2122082633749932E-01 a       979     1    16     2    19
 -3.1750446235748486E-01 a       980     1    16     2    20
  2.8483893825998052E-01 a       981     1    17     2     1
  4.8217452203735273E-01 a       982     1    17     2     2
  3.9557484793315900E-01 a       983     1    17     2     3
 -2.8809245768093659E-02 a       984     1    17     2     4
 -2.0135324388740883E-01 a       985     1    17     2     5
  3.1987407468905915E-01 a       986     1    17     2     6
  4.9700012217238215E-01 a       987     1    17     2     7
 -4.4983941009772321E-02 a       988     1    17     2     8
  1.7885701003140492E-01 a       989     1    17     2     9
  2.2014462677246749E-01 a       990     1    17     2    10
 -2.5680632456224617E-01 a       991     1    17     2    11
  9.4433229896012938E-02 a       992     1    17     2    12
 -3.8773188766388300E-01 a       993     1    17     2    13
  1.3968795208635407E-01 a       994     1    17     2    14
  1.5848935444275278E-01 a       995     1    17     2    15
  1.5168726412096278E-01 a       996     1    17     2    16
  8.6865680352010796E-02 a       997     1    17     2    17
 -4.9434694888060288E-01 a       998     1    17     2    18
  1.1550234072651962E-01 a       999     1    17     2    19
  2.9374825098485913E-01 a      1000     1    17     2    20
 -2.1391740959574349E-01 a      1001     1    18     2     1
  4.0289954542802203E-01 a      1002     1    18     2     2
  7.2654309348604484E-01 a      1003     1    18     2     3
  2.0965331680119537E-01 a      1004     1    18     2     4
  5.4318860696746574E-01 a      1005     1    18     2     5
  6.1241307762045516E-01 a      1006     1    18     2     6
  2.8677123398383397E-01 a      1007     1    18     2     7
  4.5012681231771617E-01 a      1008     1    18     2     8
  3.0136164949725069E-01 a      1009     1    18     2     9
 -4.2221230164411039E-01 a      1010     1    18     2    10
  2.4746538870309420E-01 a      1011     1    18     2    11
 -2.1250911147620596E-03 a      1012     1    18     2    12
  1.9438560452206141E-01 a      1013     1    18     2    13
  6.6388318309924099E-01 a      1014     1    18     2    14
  5.5923846696233226E-01 a      1015     1    18     2    15
  5.2029374903183212E-01 a      1016     1    18     2    16
  2.5297768340349902E-01 a      1017     1    18     2    17
 -6.5786041592305666E-01 a      1018     1    18     2    18
 -1.4915376083539006E-01 a      1019     1    18     2    19
  5.2140704570040819E-01 a      1020     1    18     2    20
  5.5236824808220099E-02 a      1021     1    19     2     1
  6.7568163987257701E-01 a      1022     1    19     2     2
  4.0258702631592513E-01 a      1023     1    19     2     3
  1.1864695434911665E-01 a      1024     1    19     2     4
 -5.4447014391480886E-01 a      1025     1    19     2     5
  2.8016197623868327E-01 a      1026     1    19     2     6
  6.5578726943682789E-02 a      1027     1    19     2     7
 -5.4377274549125265E-01 a      1028     1    19     2     8
 -1.3377385709960193E-01 a      1029     1    19     2     9
  9.6484197577229786E-02 a      1030     1    19     2    10
 -3.9023096988470601E-01 a      1031     1    19     2    11
  4.9141852959273941E-01 a      1032     1    19     2    12
  2.5768552364727026E-01 a      1033     1    19     2    13
  2.9448049726736636E-01 a      1034     1    19     2    14
 -1.3199242271189041E-01 a      1035     1    19     2    15
  1.1030201008122271E-01 a      1036     1    19     2    16
  3.5743183012871443E-01 a      1037     1    19     2    17
  9.4327678637137161E-02 a      1038     1    19     2    18
  6.7223810365668421E-02 a      1039     1    19     2    19
 -5.4580708663561894E-01 a      1040     1    19     2    20
  2.3799946384153300E-01 a      1041     1    20     2     1
 -3.8911798200991228E-02 a      1042     1    20     2     2
 -4.3011879758277749E-01 a      1043     1    20     2     3
 -3.4001882317033133E-02 a      1044     1    20     2     4
  3.6097214106229442E-01 a      1045     1    20     2     5
  2.4562480333624856E-01 a      1046     1    20     2     6
  2.1080277911974965E-01 a      1047     1    20     2     7
  2.5253975449886079E-01 a      1048     1    20     2     8
  7.3806162258684205E-01 a      1049     1    20     2     9
 -4.9396266820346472E-02 a      1050     1    20     2    10
 -2.8319996527402511E-03 a      1051     1    20     2    11
  5.2627383980972808E-01 a      1052     1    20     2    12
 -6.8532997407802376E-01 a      1053     1    20     2    13
  3.2088065978362412E-01 a      1054     1    20     2    14
  4.1042213676649691E-01 a      1055     1    20     2    15
  4.4234664077575664E-01 a      1056     1    20     2    16
 -5.0166014162353190E-01 a      1057     1    20     2    17
  7.7329375465719830E-02 a      1058     1    20     2    18
  1.0949640451814473E-01 a      1059     1    20     2    19
  1.3173501505740304E-01 a      1060     1    20     2    20
  5.7454828374770528E-01 b      1061     2     1
  4.7857023270605520E-01 b      1062     2     2
 -7.1777406543776323E-01 b      1063     2     3
  7.6461317939658391E-01 b      1064     2     4
  4.6479202693855642E-01 b      1065     2     5
 -1.0803240557207390E+00 b      1066     2     6
 -6.4176480834110816E-02 b      1067     2     7
  2.0239207257403419E-01 b      1068     2     8
 -1.6742624873974625E+00 b      1069     2     9
 -1.6477779959245107E+00 b      1070     2    10
  5.7856452675444064E-02 b      1071     2    11
