################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.7095913258152100E-02 a       531     0    27     1    11
  8.6500396250510633E-02 a       532     0    27     1    12
 -8.4091872783202168E-02 a       533     0    27     1    13
 -8.9857038281906165E-02 a       534     0    27     1    14
 -8.7560343549057423E-02 a       535     0    27     1    15
 -8.1588395412957482E-02 a       536     0    27     1    16
  1.2337464305825223E-01 a       537     0    27     1    17
  9.5147976684934618E-02 a       538     0    27     1    18
 -2.6935000749442408E-02 a       539     0    27     1    19
  1.1684906609048532E-01 a       540     0    27     1    20
  6.8878606862711869E-02 a       541     0    28     1     1
 -2.0094697295795921E-02 a       542     0    28     1     2
 -3.4266699017019103E-01 a       543     0    28     1     3
  4.9766804317815050E-02 a       544     0    28     1     4
 -1.5092051456970068E-01 a       545     0    28     1     5
 -8.2886122974918305E-02 a       546     0    28     1     6
  1.8922224221954978E-01 a       547     0    28     1     7
  9.4659465088650738E-02 a       548     0    28     1     8
  1.5540554949383120E-01 a       549     0    28     1     9
  8.4813860365778398E-02 a       550     0    28     1    10
  1.7450147704918692E-01 a       551     0    28     1    11
  2.3745984867923367E-01 a       552     0    28     1    12
 -1.5774400440819908E-01 a       553     0    28     1    13
  1.6872247918061742E-01 a       554     0    28     1    14
  9.7679015852241619E-02 a       555     0    28     1    15
  7.5137483416209794E-02 a       556     0    28     1    16
  1.9899791807233908E-02 a       557     0    28     1    17
 -1.9973076838959913E-01 a       558     0    28     1    18
  9.0089800003866849E-02 a       559     0    28     1    19
  1.1384313196411259E-02 a       560     0    28     1    20
  3.4018534354526425E-02 a       561     0    29     1     1
 -1.2606383068662630E-01 a       562     0    29     1     2
  1.8020974587907589E-02 a       563     0    29     1     3
  1.4876407172816650E-01 a       564     0    29     1     4
  1.8903540388485681E-02 a       565     0    29     1     5
 -9.3116790706382763E-02 a       566     0    29     1     6
 -1.9225524161495949E-01 a       567     0    29     1     7
 -2.1144187835519390E-01 a       568     0    29     1     8
  1.5304733276243385E-01 a       569     0    29     1     9
 -2.5194128732999427E-01 a       570     0    29     1    10
 -8.2755918861310673E-02 a       571     0    29     1    11
 -2.5497169976462808E-01 a       572     0    29     1    12
  1.0250436186566649E-01 a       573     0    29     1    13
  1.8424614576617185E-01 a       574     0    29     1    14
 -3.2851969037233653E-01 a       575     0    29     1    15
 -2.3747872477697354E-01 a       576     0    29     1    16
  4.9380434524937183E-03 a       577     0    29     1    17
 -1.8503504914400608E-02 a       578     0    29     1    18
 -2.3764749494371386E-02 a       579     0    29     1    19
  7.9379426240470841E-02 a       580     0    29     1    20
  7.4570209528139558E-02 a       581     0    30     1     1
 -1.3141294867030989E-01 a       582     0    30     1     2
  9.7088187549664903E-02 a       583     0    30     1     3
 -1.2749227060964549E-01 a       584     0    30     1     4
  3.3781744203288291E-02 a       585     0    30     1     5
 -2.4240511278773685E-01 a       586     0    30     1     6
  8.8801749642445256E-03 a       587     0    30     1     7
  1.1462667319509320E-01 a       588     0    30     1     8
  2.9141607888939918E-02 a       589     0    30     1     9
  4.7323939017044570E-02 a       590     0    30     1    10
  2.3119472193125898E-01 a       591     0    30     1    11
 -1.1707056060435986E-01 a       592     0    30     1    12
 -2.2743139489523387E-01 a       593     0    30     1    13
  1.1193728444605278E-01 a       594     0    30     1    14
 -1.6967226296604862E-01 a       595     0    30     1    15
 -1.4712633357695887E-01 a       596     0    30     1    16
  1.2358718821883143E-01 a       597     0    30     1    17
  2.9062037397656137E-01 a       598     0    30     1    18
  3.1089848872984296E-02 a       599     0    30     1    19
  1.6472578056362336E-01 a       600     0    30     1    20
 -2.3746597247897089E-01 a       601     0    31     1     1
 -8.4202620832284039E-02 a       602     0    31     1     2
  2.5876376605337181E-01 a       603     0    31     1     3
 -4.0988162100838588E-01 a       604     0    31     1     4
  1.5066889692120928E-02 a       605     0    31     1     5
  4.2346189202261875E-01 a       606     0    31     1     6
  1.7235404714465236E-01 a       607     0    31     1     7
  6.6681622142817268E-02 a       608     0    31     1     8
 -9.9455824342974286E-02 a       609     0    31     1     9
  3.3507804111181322E-01 a       610     0    31     1    10
  3.3621863666459327E-02 a       611     0    31     1    11
  1.1873363151789050E-01 a       612     0    31     1    12
 -4.0396011800865751E-02 a       613     0    31     1    13
 -4.8149317261183622E-01 a       614     0    31     1    14
  4.6324510002663483E-01 a       615     0    31     1    15
  3.3248711662735086E-01 a       616     0    31     1    16
 -9.8316100331756438E-03 a       617     0    31     1    17
  1.3255241391862416E-01 a       618     0    31     1    18
 -8.9050114606709446E-02 a       619     0    31     1    19
 -1.6693810951384516E-02 a       620     0    31     1    20
  2.7243898951647805E-01 a       621     0    32     1     1
  2.6618559196653385E-01 a       622     0    32     1     2
 -2.5119453956947985E-01 a       623     0    32     1     3
 -1.6190625733986652E-01 a       624     0    32     1     4
  1.7731856640925608E-01 a       625     0    32     1     5
  4.3902819603114498E-02 a       626     0    32     1     6
 -3.8686337541453691E-01 a       627     0    32     1     7
 -2.1562384687638639E-01 a       628     0    32     1     8
 -2.0916520676876110E-01 a       629     0    32     1     9
 -1.1923615739342511E-01 a       630     0    32     1    10
 -1.7833237896611834E-01 a       631     0    32     1    11
  1.4886759866390134E-01 a       632     0    32     1    12
  2.6958764619604414E-01 a       633     0    32     1    13
 -8.6602124592843582E-02 a       634     0    32     1    14
 -2.4066904894104532E-01 a       635     0    32     1    15
 -1.3795810201808098E-01 a       636     0    32     1    16
  2.7914010530927907E-01 a       637     0    32     1    17
 -3.2236017687473922E-01 a       638     0    32     1    18
 -1.2153516399166139E-01 a       639     0    32     1    19
  7.6070335854001830E-02 a       640     0    32     1    20
  5.7271128452304110E-01 b       641     1     1
 -8.0485136383091002E-02 b       642     1     2
 -9.8406046899758615E-01 b       643     1     3
 -6.1442421906023381E-01 b       644     1     4
  9.2926452357432865E-01 b       645     1     5
  1.0720020698034671E+00 b       646     1     6
  1.0591999140165953E+00 b       647     1     7
  1.3029941182411298E+00 b       648     1     8
  1.0940096790620342E+00 b       649     1     9
 -1.3343843336983967E+00 b       650     1    10
 -1.1629197623134226E+00 b       651     1    11
  1.1197023672333835E+00 b       652     1    12
 -3.5642257232185964E-01 b       653     1    13
 -5.6296379524065154E-01 b       654     1    14
 -8.0866643187488474E-01 b       655     1    15
 -7.9987349840911814E-01 b       656     1    16
  2.5465147323107085E-01 b       657     1    17
  6.4961093569815054E-01 b       658     1    18
 -6.8705196057646012E-01 b       659     1    19
  2.9232878812707946E-02 b       660     1    20
  4.0895077749495895E-01 a       661     1     1     2     1
 -4.0780412684507911E-01 a       662     1     1     2     2
  2.8984457005308673E-01 a       663     1     1     2     3
 -6.9368933651628861E-01 a       664     1     1     2     4
 -4.6021190458689082E-01 a       665     1     1     2     5
  2.7804764505462320E-01 a       666     1     1     2     6
 -6.0327471877704902E-02 a       667     1     1     2     7
  5.5405564960943166E-01 a       668     1     1     2     8
 -4.1970743993056481E-01 a       669     1     1     2     9
 -3.7403633972986744E-01 a       670     1     1     2    10
 -1.0716276193279085E-01 a       671     1     1     2    11
 -4.9566479190634463E-02 a       672     1     1     2    12
  5.2903739140916795E-01 a       673     1     1     2    13
 -3.5151497406148563E-01 a       674     1     1     2    14
  5.4149787668157723E-01 a       675     1     1     2    15
 -5.4170136805068236E-01 a       676     1     1     2    16
  3.5599220675429977E-01 a       677     1     1     2    17
 -1.4831282208428628E-02 a       678     1     1     2    18
  2.9421329781227724E-02 a       679     1     1     2    19
 -1.9706904377732291E-02 a       680     1     1     2    20
  2.0557043046070142E-01 a       681     1     2     2     1
  1.3063482537277260E-01 a       682     1     2     2     2
 -1.0498266898902241E-01 a       683     1     2     2     3
 -1.2412983432738214E-01 a       684     1     2     2     4
  3.3869346080986606E-01 a       685     1     2     2     5
  1.1205226989288632E-01 a       686     1     2     2     6
 -2.6079966136073884E-01 a       687     1     2     2     7
 -4.3316612147880357E-01 a       688     1     2     2     8
 -1.0170522020982401E-02 a       689     1     2     2     9
  2.1964876461561675E-01 a       690     1     2     2    10
 -8.9151237615952977E-02 a       691     1     2     2    11
 -1.5247624321830958E-01 a       692     1     2     2    12
 -1.6889828786378036E-01 a       693     1     2     2    13
 -3.9433388457111435E-01 a       694     1     2     2    14
 -7.7364040751099350E-01 a       695     1     2     2    15
  3.1506747291604564E-01 a       696     1     2     2    16
  2.8875936393792448E-02 a       697     1     2     2    17
  2.0410881463208000E-01 a       698     1     2     2    18
  1.3645452154436902E-01 a       699     1     2     2    19
 -4.8939604964190953E-01 a       700     1     2     2    20
  9.4588926928745095E-04 a       701     1     3     2     1
 -2.3509559045860443E-02 a       702     1     3     2     2
  2.2996685337966727E-01 a       703     1     3     2     3
 -8.5607198459335523E-02 a       704     1     3     2     4
 -1.3257540272034266E-01 a       705     1     3     2     5
  3.4142491414223775E-01 a       706     1     3     2     6
 -2.4270583766884701E-01 a       707     1     3     2     7
  1.3941419314650774E-01 a       708     1     3     2     8
  5.5730543124018284E-01 a       709     1     3     2     9
 -1.5587241829962267E-01 a       710     1     3     2    10
  1.8453775333292216E-01 a       711     1     3     2    11
 -4.5614950513219493E-01 a       712     1     3     2    12
 -4.5076172793108155E-01 a       713     1     3     2    13
  3.1100872883997965E-01 a       714     1     3     2    14
  2.6455180485911015E-03 a       715     1     3     2    15
  3.4289162313678484E-01 a       716     1     3     2    16
  1.5900419867643267E-01 a       717     1     3     2    17
 -2.6822760059652856E-01 a       718     1     3     2    18
 -3.0955297266592180E-01 a       719     1     3     2    19
  4.6785606446672789E-02 a       720     1     3     2    20
 -2.4424105600380323E-02 a       721     1     4     2     1
  5.3780683010621289E-01 a       722     1     4     2     2
  5.3543593397005840E-01 a       723     1     4     2     3
 -3.0715084732467879E-01 a       724     1     4     2     4
 -7.4941594203684264E-02 a       725     1     4     2     5
  4.7011733296005120E-01 a       726     1     4     2     6
 -2.9109802397811690E-01 a       727     1     4     2     7
 -4.7083171678629648E-01 a       728     1     4     2     8
 -3.5686212428417424E-01 a       729     1     4     2     9
  4.2492134525351338E-01 a       730     1     4     2    10
 -3.7761935873145741E-01 a       731     1     4     2    11
  4.1880434487571383E-01 a       732     1     4     2    12
  9.4943654422606660E-02 a       733     1     4     2    13
  6.3125670255257693E-01 a       734     1     4     2    14
 -3.3984061619846745E-01 a       735     1     4     2    15
 -4.0052064470773169E-01 a       736     1     4     2    16
 -3.6460810719521541E-01 a       737     1     4     2    17
 -4.0523916640663382E-01 a       738     1     4     2    18
 -4.6223795143932855E-01 a       739     1     4     2    19
  2.7087267019476707E-01 a       740     1     4     2    20
 -5.6777540322057041E-01 a       741     1     5     2     1
  3.6370030802506781E-01 a       742     1     5     2     2
  2.2954364771711680E-01 a       743     1     5     2     3
  2.8848870952876737E-01 a       744     1     5     2     4
 -3.6370401083562143E-01 a       745     1     5     2     5
 -2.4743469577409846E-01 a       746     1     5     2     6
  3.4620497058460820E-01 a       747     1     5     2     7
 -2.8846353229681959E-01 a       748     1     5     2     8
  4.0123389774912460E-01 a       749     1     5     2     9
  5.7019337566268180E-01 a       750     1     5     2    10
  4.2283878985856083E-01 a       751     1     5     2    11
  6.4480647405224045E-01 a       752     1     5     2    12
 -1.1737065929358485E-01 a       753     1     5     2    13
 -6.2955391739565669E-01 a       754     1     5     2    14
 -1.0448408512190963E-01 a       755     1     5     2    15
 -4.4067133934496561E-01 a       756     1     5     2    16
 -6.1677007061207867E-01 a       757     1     5     2    17
  3.3714603276562277E-01 a       758     1     5     2    18
  5.3326542761914808E-01 a       759     1     5     2    19
  1.6638078225594699E-01 a       760     1     5     2    20
 -2.3020870656545331E-01 a       761     1     6     2     1
 -5.0558254548820225E-01 a       762     1     6     2     2
 -2.4848757620294662E-01 a       763     1     6     2     3
  1.0995341397490106E-01 a       764     1     6     2     4
 -5.0270011859461827E-01 a       765     1     6     2     5
  1.0298287470766361E-01 a       766     1     6     2     6
  6.7634441069606366E-02 a       767     1     6     2     7
 -1.5631476534935515E-01 a       768     1     6     2     8
  5.1861839505286633E-01 a       769     1     6     2     9
  5.9864206728304330E-02 a       770     1     6     2    10
 -1.3566733237948383E-01 a       771     1     6     2    11
 -1.4332832972044515E-01 a       772     1     6     2    12
 -5.5446078100639395E-01 a       773     1     6     2    13
 -3.0316609758604446E-01 a       774     1     6     2    14
  2.3400464580693983E-01 a       775     1     6     2    15
  2.7975618079708497E-01 a       776     1     6     2    16
 -4.7144826730028266E-01 a       777     1     6     2    17
  3.2954300884532567E-01 a       778     1     6     2    18
 -2.5213583758320096E-01 a       779     1     6     2    19
  8.9996701117202628E-03 a       780     1     6     2    20
 -5.2052004859233603E-01 a       781     1     7     2     1
  7.0565894075648131E-02 a       782     1     7     2     2
  4.0391196331355139E-01 a       783     1     7     2     3
 -3.7680524896464318E-01 a       784     1     7     2     4
 -4.2651830000319807E-01 a       785     1     7     2     5
  3.6615273574983939E-02 a       786     1     7     2     6
  2.3595892607188146E-01 a       787     1     7     2     7
  4.0429708782503776E-01 a       788     1     7     2     8
  3.0379157037615828E-01 a       789     1     7     2     9
 -3.9736584079439641E-01 a       790     1     7     2    10
  2.7529687931190788E-01 a       791     1     7     2    11
  1.9758396353804242E-01 a       792     1     7     2    12
 -4.5606271395899439E-01 a       793     1     7     2    13
 -5.0879810930982539E-01 a       794     1     7     2    14
 -2.9129251815263546E-01 a       795     1     7     2    15
 -5.3884139675172937E-01 a       796     1     7     2    16
 -1.1623481850823410E-01 a       797     1     7     2    17
  1.2331428878743886E-01 a       798     1     7     2    18
 -4.4275028665478437E-02 a       799     1     7     2    19
  5.4233279431396042E-01 a       800     1     7     2    20
  4.0625474767367958E-01 a       801     1     8     2     1
  3.3939694778288848E-01 a       802     1     8     2     2
 -5.4023736272287604E-01 a       803     1     8     2     3
  5.0855832014985547E-01 a       804     1     8     2     4
 -4.1971460493480167E-01 a       805     1     8     2     5
  3.8063507222048498E-01 a       806     1     8     2     6
 -3.0317002712102803E-01 a       807     1     8     2     7
  2.3145658208390863E-02 a       808     1     8     2     8
  3.9589198444725715E-01 a       809     1     8     2     9
 -6.8026870543989604E-01 a       810     1     8     2    10
 -2.3552202043385043E-01 a       811     1     8     2    11
  3.7580872161372308E-01 a       812     1     8     2    12
  1.9899833291914169E-02 a       813     1     8     2    13
  1.7306285810330463E-01 a       814     1     8     2    14
 -4.9920247308529436E-01 a       815     1     8     2    15
 -4.2594190217487143E-01 a       816     1     8     2    16
  3.0291573898754004E-01 a       817     1     8     2    17
 -4.4748315550194101E-01 a       818     1     8     2    18
  6.0447027700313560E-01 a       819     1     8     2    19
  6.7374005015049943E-01 a       820     1     8     2    20
 -4.7316378669963544E-01 a       821     1     9     2     1
 -1.9034061728991511E-01 a       822     1     9     2     2
  5.0648855167616691E-01 a       823     1     9     2     3
  7.1403270956443929E-02 a       824     1     9     2     4
  2.1885063136182609E-01 a       825     1     9     2     5
 -4.9679909326929544E-01 a       826     1     9     2     6
  4.5031844096450691E-01 a       827     1     9     2     7
 -3.1226918566499845E-01 a       828     1     9     2     8
  2.8787277429183206E-01 a       829     1     9     2     9
 -1.5469717578719375E-01 a       830     1     9     2    10
 -4.0931369956207730E-01 a       831     1     9     2    11
 -2.9235495742398554E-01 a       832     1     9     2    12
 -4.2711034084239718E-01 a       833     1     9     2    13
 -7.8265968452710860E-02 a       834     1     9     2    14
  1.6696529423953851E-01 a       835     1     9     2    15
  1.3443852837264203E-01 a       836     1     9     2    16
  2.0684529851799455E-01 a       837     1     9     2    17
  3.5513574310429669E-01 a       838     1     9     2    18
 -3.9070275735689358E-01 a       839     1     9     2    19
 -3.4700706523101471E-01 a       840     1     9     2    20
  1.4637601334760517E-01 a       841     1    10     2     1
  2.0781417599957133E-01 a       842     1    10     2     2
  2.7980685724570237E-01 a       843     1    10     2     3
 -3.6634994256854619E-01 a       844     1    10     2     4
 -5.2821812650619748E-01 a       845     1    10     2     5
  4.4332611024977125E-01 a       846     1    10     2     6
  6.5526309443454403E-02 a       847     1    10     2     7
  1.7951203477075339E-01 a       848     1    10     2     8
  2.5528938592349654E-01 a       849     1    10     2     9
  5.4423346014390017E-01 a       850     1    10     2    10
 -4.2770604099650272E-01 a       851     1    10     2    11
 -1.0385471663722390E-01 a       852     1    10     2    12
  6.3967661184234123E-02 a       853     1    10     2    13
  4.6480898583358654E-01 a       854     1    10     2    14
  3.2565373531292393E-03 a       855     1    10     2    15
 -4.6162309366613230E-01 a       856     1    10     2    16
  5.5080522353083272E-01 a       857     1    10     2    17
 -4.8355295802468135E-01 a       858     1    10     2    18
  4.1163346042385829E-01 a       859     1    10     2    19
 -2.1939333509246806E-01 a       860     1    10     2    20
 -5.0518642273040459E-01 a       861     1    11     2     1
  8.7884196830956954E-02 a       862     1    11     2     2
  5.3484020677499367E-01 a       863     1    11     2     3
 -6.3623522073172134E-01 a       864     1    11     2     4
 -1.6994022808356690E-01 a       865     1    11     2     5
  3.8721765795150304E-01 a       866     1    11     2     6
 -2.8024836850833490E-01 a       867     1    11     2     7
 -4.4407163980328340E-01 a       868     1    11     2     8
 -4.7401157181113457E-01 a       869     1    11     2     9
 -4.7404664938818764E-01 a       870     1    11     2    10
 -3.1223132911674428E-01 a       871     1    11     2    11
 -2.9368526249973653E-01 a       872     1    11     2    12
 -2.9865921970317760E-01 a       873     1    11     2    13
 -6.4650844178057262E-02 a       874     1    11     2    14
 -3.2072090390742963E-01 a       875     1    11     2    15
 -5.5229651216957476E-01 a       876     1    11     2    16
 -4.4332225626893360E-02 a       877     1    11     2    17
  1.3280912464237590E-01 a       878     1    11     2    18
 -4.9671809417127899E-01 a       879     1    11     2    19
 -4.3490779052544831E-01 a       880     1    11     2    20
 -5.0674731523278149E-01 a       881     1    12     2     1
 -2.2713602960013476E-01 a       882     1    12     2     2
  1.2084714593634636E-01 a       883     1    12     2     3
  4.3890226038560243E-01 a       884     1    12     2     4
 -2.7746035710350825E-01 a       885     1    12     2     5
 -1.9108437557186142E-01 a       886     1    12     2     6
 -1.8758622989516605E-01 a       887     1    12     2     7
  3.8903778324327681E-01 a       888     1    12     2     8
  1.5358972603938517E-01 a       889     1    12     2     9
  2.0414691390889653E-01 a       890     1    12     2    10
  3.7515796346089753E-01 a       891     1    12     2    11
  2.2771606550170856E-01 a       892     1    12     2    12
  3.7333268774051109E-01 a       893     1    12     2    13
  9.4668407759629661E-02 a       894     1    12     2    14
  2.2632348867488228E-01 a       895     1    12     2    15
  3.3318005272264245E-01 a       896     1    12     2    16
  1.0780914222342317E-01 a       897     1    12     2    17
 -3.8820937353652712E-01 a       898     1    12     2    18
 -1.5728524134526892E-01 a       899     1    12     2    19
  2.1007465378910940E-02 a       900     1    12     2    20
 -2.0493699329802226E-01 a       901     1    13     2     1
  4.0998736991699050E-02 a       902     1    13     2     2
  4.2879826049632186E-01 a       903     1    13     2     3
 -2.4441971274060728E-01 a       904     1    13     2     4
 -3.3763021231484408E-01 a       905     1    13     2     5
 -4.2615095420468940E-01 a       906     1    13     2     6
 -1.7967554729930479E-01 a       907     1    13     2     7
 -9.1738611013251162E-02 a       908     1    13     2     8
 -8.2059620273694969E-02 a       909     1    13     2     9
 -3.7242445046969724E-01 a       910     1    13     2    10
 -4.5390062429671457E-01 a       911     1    13     2    11
 -3.0029202598848881E-01 a       912     1    13     2    12
  3.7883523414123943E-01 a       913     1    13     2    13
 -4.9523544853183932E-01 a       914     1    13     2    14
 -1.0919223472212464E-01 a       915     1    13     2    15
 -4.9891033844721994E-01 a       916     1    13     2    16
 -2.2407185418622252E-01 a       917     1    13     2    17
 -1.5677095379041158E-02 a       918     1    13     2    18
 -1.6429612634319951E-01 a       919     1    13     2    19
  5.4047655803482497E-01 a       920     1    13     2    20
  2.8579033989451841E-01 a       921     1    14     2     1
 -4.6309189307721599E-01 a       922     1    14     2     2
  3.8960646919461411E-02 a       923     1    14     2     3
  2.2290224450181803E-01 a       924     1    14     2     4
 -2.6273275851246330E-01 a       925     1    14     2     5
  5.3765782345041502E-01 a       926     1    14     2     6
  4.8446773120292069E-01 a       927     1    14     2     7
  5.2291340918033564E-02 a       928     1    14     2     8
 -2.4608722226299862E-01 a       929     1    14     2     9
 -1.0172159911717513E-01 a       930     1    14     2    10
  1.5394539367254401E-01 a       931     1    14     2    11
  1.6582218507570232E-01 a       932     1    14     2    12
 -2.4026337255690866E-01 a       933     1    14     2    13
 -5.5206229467700785E-01 a       934     1    14     2    14
  2.0910704000736902E-01 a       935     1    14     2    15
  1.1337109430240888E-01 a       936     1    14     2    16
 -9.6653410695165837E-02 a       937     1    14     2    17
  4.9106860814229819E-01 a       938     1    14     2    18
  4.4895079271486960E-01 a       939     1    14     2    19
 -3.3824543009826058E-01 a       940     1    14     2    20
  2.3663808350998630E-01 a       941     1    15     2     1
  2.4633972057470241E-01 a       942     1    15     2     2
 -4.8567425832571914E-01 a       943     1    15     2     3
 -7.4991767868579995E-01 a       944     1    15     2     4
 -3.4237099566834817E-01 a       945     1    15     2     5
 -3.2137010185613324E-01 a       946     1    15     2     6
  2.9783331069953844E-01 a       947     1    15     2     7
  2.0661710050354099E-02 a       948     1    15     2     8
  4.1426654779361599E-01 a       949     1    15     2     9
 -3.3151039301443241E-01 a       950     1    15     2    10
 -2.7383716531220853E-01 a       951     1    15     2    11
  5.8006128519838174E-01 a       952     1    15     2    12
 -1.6254967883308336E-01 a       953     1    15     2    13
 -1.9781789208478579E-02 a       954     1    15     2    14
 -6.9806436597603116E-01 a       955     1    15     2    15
  1.8815954538573629E-01 a       956     1    15     2    16
  3.4569099191382496E-01 a       957     1    15     2    17
 -4.2167557039849285E-01 a       958     1    15     2    18
  3.0343418849943393E-01 a       959     1    15     2    19
  2.7261683134868803E-01 a       960     1    15     2    20
 -5.0661761246881043E-02 a       961     1    16     2     1
 -2.8103254130490918E-01 a       962     1    16     2     2
  5.2634902608634064E-02 a       963     1    16     2     3
 -3.2357902936766103E-01 a       964     1    16     2     4
  5.7792311098873284E-01 a       965     1    16     2     5
 -2.0179370646190986E-01 a       966     1    16     2     6
 -5.7310751280367433E-01 a       967     1    16     2     7
 -5.5007610199152668E-01 a       968     1    16     2     8
 -4.9092182962469000E-01 a       969     1    16     2     9
 -1.5570284024114740E-02 a       970     1    16     2    10
  2.9312830991851868E-01 a       971     1    16     2    11
 -4.4219445603512608E-01 a       972     1    16     2    12
  6.0867599531782535E-01 a       973     1    16     2    13
  7.2286472146333339E-02 a       974     1    16     2    14
  5.2995777550247547E-01 a       975     1    16     2    15
  3.3995539273894726E-01 a       976     1    16     2    16
 -6.2767244071119055E-01 a       977     1    16     2    17
 -3.9510328474388184E-01 a       978     1    16     2    18
  1.5426897700934258E-01 a       979     1    16     2    19
  3.7344622604526106E-01 a       980     1    16     2    20
 -1.5965173704985559E-02 a       981     1    17     2     1
  1.3093727678546330E-01 a       982     1    17     2     2
  4.9251222117841120E-01 a       983     1    17     2     3
 -3.4676912773677204E-01 a       984     1    17     2     4
  9.3160989632222094E-02 a       985     1    17     2     5
 -4.8639404842623429E-01 a       986     1    17     2     6
  6.6070924601778869E-01 a       987     1    17     2     7
 -8.7439773904525420E-01 a       988     1    17     2     8
  1.1559857748426185E-01 a       989     1    17     2     9
 -6.0203156778128077E-02 a       990     1    17     2    10
 -1.5301507031059852E-01 a       991     1    17     2    11
  5.3943830309859331E-01 a       992     1    17     2    12
  3.0270087960626230E-01 a       993     1    17     2    13
 -2.6863786456416988E-01 a       994     1    17     2    14
  1.1264145565259653E-02 a       995     1    17     2    15
 -3.6629840151650872E-01 a       996     1    17     2    16
 -7.4343548561764949E-01 a       997     1    17     2    17
  4.9178908931950732E-01 a       998     1    17     2    18
  7.5603910969770108E-02 a       999     1    17     2    19
  3.0898431709827428E-04 a      1000     1    17     2    20
  4.6102922308095796E-02 a      1001     1    18     2     1
 -1.8694322722501849E-01 a      1002     1    18     2     2
  4.3653878001299068E-01 a      1003     1    18     2     3
 -1.3989589652229076E-01 a      1004     1    18     2     4
  2.1240508702950425E-01 a      1005     1    18     2     5
 -3.1974230895400318E-01 a      1006     1    18     2     6
 -6.5215291333161862E-01 a      1007     1    18     2     7
 -8.6633580915207217E-02 a      1008     1    18     2     8
  4.3867949342535323E-01 a      1009     1    18     2     9
  2.3870159036351032E-01 a      1010     1    18     2    10
  7.6873610641517653E-02 a      1011     1    18     2    11
  5.3821500727183202E-01 a      1012     1    18     2    12
  4.6711514977318358E-01 a      1013     1    18     2    13
 -1.8586453042710119E-01 a      1014     1    18     2    14
 -3.4986546665142254E-01 a      1015     1    18     2    15
  4.5693459094699945E-01 a      1016     1    18     2    16
 -4.0237032107044002E-01 a      1017     1    18     2    17
  4.3954940322668129E-01 a      1018     1    18     2    18
  5.1441662397962232E-03 a      1019     1    18     2    19
 -2.3391997914482206E-02 a      1020     1    18     2    20
  3.2321566737310942E-01 a      1021     1    19     2     1
 -2.0104897038496022E-01 a      1022     1    19     2     2
 -1.5063357700217514E-01 a      1023     1    19     2     3
 -7.0240131877371248E-01 a      1024     1    19     2     4
  9.9881267647081967E-02 a      1025     1    19     2     5
  1.3694283555086745E-01 a      1026     1    19     2     6
 -4.1947616815115557E-01 a      1027     1    19     2     7
 -1.9969273977915877E-01 a      1028     1    19     2     8
 -4.3341127714052374E-01 a      1029     1    19     2     9
 -5.0728257413576716E-01 a      1030     1    19     2    10
 -5.7649758505953408E-01 a      1031     1    19     2    11
 -1.8134827127148445E-01 a      1032     1    19     2    12
 -3.7698841682881285E-03 a      1033     1    19     2    13
 -5.5567457532660147E-01 a      1034     1    19     2    14
  4.7109346449360651E-01 a      1035     1    19     2    15
 -4.5092016176420835E-01 a      1036     1    19     2    16
  3.5738848064781159E-01 a      1037     1    19     2    17
 -3.8420893608278334E-01 a      1038     1    19     2    18
  3.7116075195002440E-01 a      1039     1    19     2    19
  1.1311228886303324E-02 a      1040     1    19     2    20
 -5.2125859961605336E-01 a      1041     1    20     2     1
  1.4666452666397803E-01 a      1042     1    20     2     2
  1.4409270744254782E-01 a      1043     1    20     2     3
 -5.6052949974757815E-01 a      1044     1    20     2     4
 -2.6640563790000860E-01 a      1045     1    20     2     5
 -4.8449286026692584E-01 a      1046     1    20     2     6
 -6.8340425950666139E-01 a      1047     1    20     2     7
  5.5598066858654294E-01 a      1048     1    20     2     8
 -3.0208940761872571E-01 a      1049     1    20     2     9
  3.1568035746183493E-01 a      1050     1    20     2    10
 -1.7921803813425022E-01 a      1051     1    20     2    11
  3.2417502055560282E-01 a      1052     1    20     2    12
  3.5968404723229486E-01 a      1053     1    20     2    13
  2.7286552384136942E-01 a      1054     1    20     2    14
 -3.2737794837454932E-02 a      1055     1    20     2    15
  3.4626259613657107E-01 a      1056     1    20     2    16
  1.9652847074019528E-01 a      1057     1    20     2    17
 -5.1220921234141170E-01 a      1058     1    20     2    18
 -3.2382159439404928E-01 a      1059     1    20     2    19
  5.1187421365547237E-01 a      1060     1    20     2    20
  2.8073541103865141E-01 b      1061     2     1
  1.3524559458711056E+00 b      1062     2     2
 -4.0645081387412868E-01 b      1063     2     3
 -1.8615329881654546E-01 b      1064     2     4
 -6.4512543319568261E-01 b      1065     2     5
 -3.6863721300275271E-01 b      1066     2     6
  1.0552816806769885E+00 b      1067     2     7
 -1.1072350458407723E+00 b      1068     2     8
  7.3430193493423135E-01 b      1069     2     9
  9.0930269516643569E-02 b      1070     2    10
 -1.4250834246424278E+00 b      1071     2    11
