################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.4104532796302020E-01 a       531     0    27     1    11
 -8.0236964404517663E-02 a       532     0    27     1    12
 -1.2863397937766602E-01 a       533     0    27     1    13
  1.2010925852587143E-01 a       534     0    27     1    14
 -1.6044022141931388E-01 a       535     0    27     1    15
  4.5953771678374516E-01 a       536     0    27     1    16
 -1.5706730931521148E-01 a       537     0    27     1    17
  2.1831327027464983E-01 a       538     0    27     1    18
 -3.3939623926663520E-01 a       539     0    27     1    19
  3.2743354915444900E-01 a       540     0    27     1    20
 -1.6926127470914307E-01 a       541     0    28     1     1
 -6.2012211741280993E-02 a       542     0    28     1     2
  2.8969242901598519E-01 a       543     0    28     1     3
 -2.0311620753158963E-01 a       544     0    28     1     4
 -3.1279754825934029E-02 a       545     0    28     1     5
  3.3539260793652576E-01 a       546     0    28     1     6
  4.0540041382505110E-01 a       547     0    28     1     7
  2.5515795871784534E-02 a       548     0    28     1     8
  2.6238121079240578E-01 a       549     0    28     1     9
  8.3944314606105089E-02 a       550     0    28     1    10
 -3.1111712195530977E-01 a       551     0    28     1    11
  2.6968483804438115E-01 a       552     0    28     1    12
  1.3310038810476221E-01 a       553     0    28     1    13
 -2.1658155644086019E-01 a       554     0    28     1    14
 -7.6303028768716627E-02 a       555     0    28     1    15
 -1.9071453462358229E-01 a       556     0    28     1    16
  2.4582724238467779E-01 a       557     0    28     1    17
 -2.2363396432002614E-01 a       558     0    28     1    18
  1.1554185114274888E-01 a       559     0    28     1    19
 -3.7609420517489112E-01 a       560     0    28     1    20
  2.1831765282296695E-01 a       561     0    29     1     1
  6.2357882502751851E-05 a       562     0    29     1     2
  5.3305876934446217E-01 a       563     0    29     1     3
  4.2332527073860968E-02 a       564     0    29     1     4
 -2.9998405296923464E-01 a       565     0    29     1     5
 -4.1476095369676037E-02 a       566     0    29     1     6
  2.8452139550470518E-01 a       567     0    29     1     7
  1.8142979499541081E-01 a       568     0    29     1     8
  1.8187549571783648E-01 a       569     0    29     1     9
  3.5481464723152223E-01 a       570     0    29     1    10
 -4.0317281540223687E-01 a       571     0    29     1    11
  3.6960002426262673E-01 a       572     0    29     1    12
  1.0894434674268763E-01 a       573     0    29     1    13
  2.6372806470295945E-01 a       574     0    29     1    14
 -1.7854409914885341E-01 a       575     0    29     1    15
 -2.1683193150912128E-01 a       576     0    29     1    16
 -8.5768648255504509E-02 a       577     0    29     1    17
 -1.3328617506937118E-01 a       578     0    29     1    18
 -6.4259475878274852E-02 a       579     0    29     1    19
 -3.8448615263738206E-01 a       580     0    29     1    20
  1.5597480816091258E-01 a       581     0    30     1     1
  3.6907171324268784E-01 a       582     0    30     1     2
  1.0986637715210222E-01 a       583     0    30     1     3
  2.0256985741283209E-01 a       584     0    30     1     4
 -3.6154846697327625E-01 a       585     0    30     1     5
 -3.7468259984481977E-01 a       586     0    30     1     6
  1.5451725926867865E-01 a       587     0    30     1     7
 -1.0191863134634541E-01 a       588     0    30     1     8
 -2.5878817456517611E-01 a       589     0    30     1     9
 -1.7512955202148403E-01 a       590     0    30     1    10
  3.3263420397635818E-01 a       591     0    30     1    11
 -9.2237433864799864E-02 a       592     0    30     1    12
 -3.0061392466885156E-01 a       593     0    30     1    13
 -9.0009636300226268E-03 a       594     0    30     1    14
 -3.3099330050595044E-01 a       595     0    30     1    15
 -2.0091052427926800E-01 a       596     0    30     1    16
  3.0745604327394795E-02 a       597     0    30     1    17
  3.1060190763095463E-02 a       598     0    30     1    18
  8.9767247301415290E-02 a       599     0    30     1    19
 -9.9890579985014341E-02 a       600     0    30     1    20
 -3.2232608849177896E-01 a       601     0    31     1     1
 -3.4951839246591387E-01 a       602     0    31     1     2
 -1.9284416115714428E-01 a       603     0    31     1     3
  1.3790949112945308E-01 a       604     0    31     1     4
  2.6779935061877264E-01 a       605     0    31     1     5
 -3.0656559964089508E-01 a       606     0    31     1     6
  1.2531374673287290E-01 a       607     0    31     1     7
 -1.8545723542288774E-03 a       608     0    31     1     8
 -1.5259257398760689E-01 a       609     0    31     1     9
 -3.2296807502919397E-02 a       610     0    31     1    10
  1.4125992371028898E-01 a       611     0    31     1    11
 -1.4890595723497255E-02 a       612     0    31     1    12
 -1.7706690946399242E-01 a       613     0    31     1    13
 -2.1419481590345060E-01 a       614     0    31     1    14
  2.2293215511084702E-01 a       615     0    31     1    15
  3.2638109886304245E-01 a       616     0    31     1    16
 -4.2011136906804546E-02 a       617     0    31     1    17
  1.1455766778702053E-01 a       618     0    31     1    18
  1.9732930872465335E-01 a       619     0    31     1    19
 -4.5367597353541074E-02 a       620     0    31     1    20
  2.9375584604743926E-01 a       621     0    32     1     1
 -2.9331323705079525E-02 a       622     0    32     1     2
 -1.9568824192265719E-01 a       623     0    32     1     3
 -4.4245097700839098E-01 a       624     0    32     1     4
  1.5344707012566608E-01 a       625     0    32     1     5
  3.8556011810244278E-01 a       626     0    32     1     6
 -1.0951942765816124E-01 a       627     0    32     1     7
  3.6888998910341175E-01 a       628     0    32     1     8
  1.5850544388017834E-01 a       629     0    32     1     9
  5.5759312391008793E-02 a       630     0    32     1    10
  1.3659458787527481E-01 a       631     0    32     1    11
 -1.6286141251447031E-01 a       632     0    32     1    12
  1.4619083697758142E-01 a       633     0    32     1    13
 -5.2689554613617233E-02 a       634     0    32     1    14
  2.2046355898072528E-01 a       635     0    32     1    15
  6.7476487231346971E-02 a       636     0    32     1    16
 -4.8278609838395943E-02 a       637     0    32     1    17
 -2.2069427572857117E-01 a       638     0    32     1    18
 -3.5260533679757916E-01 a       639     0    32     1    19
  2.2710649718647488E-01 a       640     0    32     1    20
 -1.1521289271341533E+00 b       641     1     1
  1.0800973901355782E+00 b       642     1     2
 -3.7676974299463944E-01 b       643     1     3
 -1.0623056463689651E+00 b       644     1     4
 -1.1263029705886274E+00 b       645     1     5
 -5.6121635814689796E-01 b       646     1     6
  1.4505513188683936E+00 b       647     1     7
  1.6233013680107253E-01 b       648     1     8
 -1.9561039268259062E-01 b       649     1     9
  1.1152392145189298E+00 b       650     1    10
 -1.0988378044167355E+00 b       651     1    11
  5.6997831599841264E-01 b       652     1    12
 -7.9698460809509974E-01 b       653     1    13
 -2.6849214271416472E-01 b       654     1    14
 -8.1035388861119761E-01 b       655     1    15
 -1.4544222502556485E+00 b       656     1    16
  1.6562100248497145E+00 b       657     1    17
  5.8510929108742102E-02 b       658     1    18
  1.1118459989734255E+00 b       659     1    19
 -3.3981286575725944E-01 b       660     1    20
 -2.1318829410321768E-01 a       661     1     1     2     1
  3.8542033160432254E-01 a       662     1     1     2     2
 -3.2505342906866319E-01 a       663     1     1     2     3
  2.0876061174040697E-01 a       664     1     1     2     4
 -2.2235826951644919E-01 a       665     1     1     2     5
  4.2245816204959746E-01 a       666     1     1     2     6
 -1.7575450141405199E-01 a       667     1     1     2     7
  5.2210809397332136E-01 a       668     1     1     2     8
 -2.2781999631307626E-01 a       669     1     1     2     9
  5.5096805023283894E-02 a       670     1     1     2    10
 -6.0795613629524858E-01 a       671     1     1     2    11
  2.0739915452945756E-01 a       672     1     1     2    12
  1.9700512824798816E-01 a       673     1     1     2    13
 -1.2843610265688457E-01 a       674     1     1     2    14
  2.2877615980945684E-01 a       675     1     1     2    15
  1.4477113101672084E-01 a       676     1     1     2    16
 -4.4283393128827014E-01 a       677     1     1     2    17
  3.8713574832042891E-01 a       678     1     1     2    18
  2.1888710012482013E-01 a       679     1     1     2    19
 -5.0433020335726686E-01 a       680     1     1     2    20
 -5.5917422748129764E-01 a       681     1     2     2     1
  2.6612137869381058E-01 a       682     1     2     2     2
  4.7596147506159697E-01 a       683     1     2     2     3
  2.1103412146998005E-01 a       684     1     2     2     4
  9.0862232204163063E-02 a       685     1     2     2     5
 -3.3638592877544177E-01 a       686     1     2     2     6
  4.9012867489101936E-01 a       687     1     2     2     7
 -1.5627118313274779E-01 a       688     1     2     2     8
  5.2487260845584936E-02 a       689     1     2     2     9
 -1.5051746480884964E-01 a       690     1     2     2    10
  3.3743615506087332E-01 a       691     1     2     2    11
 -2.0504665681167480E-01 a       692     1     2     2    12
 -1.5950173814146654E-02 a       693     1     2     2    13
 -3.2686035375435775E-02 a       694     1     2     2    14
  9.4805324908162902E-02 a       695     1     2     2    15
  3.3493775823591376E-01 a       696     1     2     2    16
  2.9578511768668531E-01 a       697     1     2     2    17
  2.1045546768854961E-01 a       698     1     2     2    18
  1.5622396910775552E-01 a       699     1     2     2    19
 -1.7818511040702897E-01 a       700     1     2     2    20
 -3.2271080114659539E-01 a       701     1     3     2     1
  8.2455944984748536E-02 a       702     1     3     2     2
  1.0486959707725454E-01 a       703     1     3     2     3
 -3.7145112676809464E-02 a       704     1     3     2     4
 -3.0817110995987618E-01 a       705     1     3     2     5
  4.1172599516538405E-01 a       706     1     3     2     6
 -6.2713312155161682E-01 a       707     1     3     2     7
 -5.0153469221124354E-02 a       708     1     3     2     8
  3.6029127863566740E-01 a       709     1     3     2     9
  4.9719485143242259E-02 a       710     1     3     2    10
 -3.3633941078321156E-01 a       711     1     3     2    11
 -3.4040646186906909E-01 a       712     1     3     2    12
  2.3504952587753067E-01 a       713     1     3     2    13
 -7.2809781914237745E-02 a       714     1     3     2    14
  6.6030696747685858E-01 a       715     1     3     2    15
 -5.1024857575902616E-01 a       716     1     3     2    16
 -4.6218665198525399E-01 a       717     1     3     2    17
 -2.4355663743321665E-01 a       718     1     3     2    18
  3.9636207631382807E-02 a       719     1     3     2    19
  5.1477442673008622E-01 a       720     1     3     2    20
 -5.0580594662840961E-01 a       721     1     4     2     1
 -2.0162016116257622E-01 a       722     1     4     2     2
  4.2309791996085599E-01 a       723     1     4     2     3
  8.5460744234647251E-02 a       724     1     4     2     4
 -3.5491048026219124E-01 a       725     1     4     2     5
 -3.1768615474637180E-01 a       726     1     4     2     6
  4.0648843609654206E-01 a       727     1     4     2     7
 -1.0466614376645167E-01 a       728     1     4     2     8
  2.8141278913158529E-01 a       729     1     4     2     9
  4.9887218480020412E-01 a       730     1     4     2    10
 -5.8370210088677554E-01 a       731     1     4     2    11
 -2.6712083695915777E-02 a       732     1     4     2    12
  5.2106365460830761E-01 a       733     1     4     2    13
 -3.2950955024136072E-02 a       734     1     4     2    14
  2.7195607965872026E-01 a       735     1     4     2    15
 -5.7224213478098240E-01 a       736     1     4     2    16
  1.7131426872696490E-01 a       737     1     4     2    17
  2.4293565555527322E-01 a       738     1     4     2    18
 -1.1598973947966582E-02 a       739     1     4     2    19
 -3.4034160300929606E-01 a       740     1     4     2    20
  1.5283448679153958E-01 a       741     1     5     2     1
 -2.4717239717537962E-01 a       742     1     5     2     2
  1.9744607672035869E-01 a       743     1     5     2     3
  3.3578952568843667E-01 a       744     1     5     2     4
  5.1536787834165196E-02 a       745     1     5     2     5
 -4.1224796484327819E-01 a       746     1     5     2     6
  2.6469265307929274E-01 a       747     1     5     2     7
  3.1085991791186599E-02 a       748     1     5     2     8
 -3.5233382531052887E-01 a       749     1     5     2     9
 -4.2006870401368346E-01 a       750     1     5     2    10
  3.9997581161924745E-01 a       751     1     5     2    11
  5.1236450378074960E-01 a       752     1     5     2    12
 -3.2287338005454314E-01 a       753     1     5     2    13
  1.0487621210743681E-01 a       754     1     5     2    14
 -3.1186135593132130E-01 a       755     1     5     2    15
 -2.7057177691561551E-01 a       756     1     5     2    16
  1.9470366898813468E-01 a       757     1     5     2    17
  5.5881494766839657E-01 a       758     1     5     2    18
 -3.0865336779295305E-01 a       759     1     5     2    19
 -4.1553261044008583E-01 a       760     1     5     2    20
  3.6351247428045685E-01 a       761     1     6     2     1
  4.1738397499324686E-01 a       762     1     6     2     2
 -5.8498299585587255E-01 a       763     1     6     2     3
 -4.4424873702956857E-01 a       764     1     6     2     4
  2.6758710364335481E-01 a       765     1     6     2     5
 -4.7037543475303195E-01 a       766     1     6     2     6
 -3.3009098011076726E-01 a       767     1     6     2     7
  5.6929128768555270E-01 a       768     1     6     2     8
  2.0772474571977528E-01 a       769     1     6     2     9
 -3.8429025057377858E-01 a       770     1     6     2    10
  3.8559546906222136E-01 a       771     1     6     2    11
 -3.4231184708267831E-01 a       772     1     6     2    12
  3.8359063931191906E-01 a       773     1     6     2    13
  4.3814692759990259E-01 a       774     1     6     2    14
 -3.9342581501299168E-01 a       775     1     6     2    15
  8.6297989933235703E-03 a       776     1     6     2    16
  4.4044210149316837E-01 a       777     1     6     2    17
  1.3147334580617728E-01 a       778     1     6     2    18
  2.9696128207731876E-01 a       779     1     6     2    19
 -1.0315911647365958E-01 a       780     1     6     2    20
  1.6149588505691037E-01 a       781     1     7     2     1
 -3.8112601149410053E-01 a       782     1     7     2     2
  1.4314947533088559E-01 a       783     1     7     2     3
 -2.6840408648315112E-01 a       784     1     7     2     4
 -4.7536115781929367E-01 a       785     1     7     2     5
  5.2892030768292519E-01 a       786     1     7     2     6
  2.5470942255355911E-01 a       787     1     7     2     7
 -3.2111725926569301E-01 a       788     1     7     2     8
 -2.7223059274879735E-01 a       789     1     7     2     9
  7.4718764520723971E-02 a       790     1     7     2    10
 -4.3998319659255253E-01 a       791     1     7     2    11
 -1.0578586156046692E-01 a       792     1     7     2    12
  4.2160690586260846E-01 a       793     1     7     2    13
 -2.1313131794832829E-01 a       794     1     7     2    14
  1.8853088410642860E-01 a       795     1     7     2    15
 -3.5802170482610507E-01 a       796     1     7     2    16
 -5.2095085488874082E-01 a       797     1     7     2    17
  4.1564128165877617E-01 a       798     1     7     2    18
  5.8506686179711920E-01 a       799     1     7     2    19
  4.9947832780050455E-01 a       800     1     7     2    20
  3.1683446203393095E-01 a       801     1     8     2     1
  3.2251231372616662E-01 a       802     1     8     2     2
  5.4346920508179264E-01 a       803     1     8     2     3
 -2.9476440163721235E-01 a       804     1     8     2     4
 -3.9934265556687337E-01 a       805     1     8     2     5
 -4.3754243556177456E-02 a       806     1     8     2     6
  3.3897687507947089E-01 a       807     1     8     2     7
  4.6568845656958624E-01 a       808     1     8     2     8
  6.1691723865474479E-01 a       809     1     8     2     9
  1.5841277393407909E-03 a       810     1     8     2    10
 -4.1188720072585039E-01 a       811     1     8     2    11
  1.0606790358874073E-01 a       812     1     8     2    12
  5.4125625725002635E-01 a       813     1     8     2    13
  3.4968064621629191E-01 a       814     1     8     2    14
 -8.3290143036424444E-02 a       815     1     8     2    15
  6.2004557769768665E-01 a       816     1     8     2    16
  1.2949164222607004E-01 a       817     1     8     2    17
 -1.3286441246422373E-01 a       818     1     8     2    18
  6.7876570063683295E-01 a       819     1     8     2    19
  2.4612576564748820E-01 a       820     1     8     2    20
 -1.0553850199729066E-01 a       821     1     9     2     1
 -9.0180074519863568E-02 a       822     1     9     2     2
 -5.2931949173130610E-01 a       823     1     9     2     3
  1.9927746204075142E-01 a       824     1     9     2     4
  5.3196822143443581E-02 a       825     1     9     2     5
  4.3398651377880737E-02 a       826     1     9     2     6
  5.7852534533345101E-02 a       827     1     9     2     7
  6.6775235842741809E-02 a       828     1     9     2     8
 -5.6365130585247980E-01 a       829     1     9     2     9
 -1.5671547244991460E-01 a       830     1     9     2    10
  2.0067067423614776E-01 a       831     1     9     2    11
  7.2561117219164639E-02 a       832     1     9     2    12
 -1.4483562346480430E-01 a       833     1     9     2    13
 -3.3124401292090527E-01 a       834     1     9     2    14
 -1.5166579887322562E-01 a       835     1     9     2    15
  1.9703035285570068E-02 a       836     1     9     2    16
  7.6193705902174447E-02 a       837     1     9     2    17
  5.2274620977076947E-01 a       838     1     9     2    18
  4.0762265399664643E-01 a       839     1     9     2    19
 -2.1968577167049136E-01 a       840     1     9     2    20
 -4.2025918272732299E-01 a       841     1    10     2     1
 -6.4353084437176300E-01 a       842     1    10     2     2
  2.1907544728604594E-01 a       843     1    10     2     3
 -3.2914018703399828E-01 a       844     1    10     2     4
 -3.7933706363991904E-01 a       845     1    10     2     5
 -1.7838506411767632E-01 a       846     1    10     2     6
  2.8809210580822547E-01 a       847     1    10     2     7
 -4.6598201252541926E-01 a       848     1    10     2     8
 -2.0099788894169091E-01 a       849     1    10     2     9
 -5.8467779409115150E-01 a       850     1    10     2    10
 -8.1122158130354727E-02 a       851     1    10     2    11
 -6.8925066435450466E-01 a       852     1    10     2    12
 -4.4195599956174325E-01 a       853     1    10     2    13
  4.9691805164960662E-01 a       854     1    10     2    14
 -4.2934279474683601E-01 a       855     1    10     2    15
 -6.6250417453490279E-02 a       856     1    10     2    16
 -2.9369394618545785E-01 a       857     1    10     2    17
 -4.0616137452552292E-01 a       858     1    10     2    18
 -1.0416661686532101E-01 a       859     1    10     2    19
  3.8501103502711725E-01 a       860     1    10     2    20
 -5.7430377903920338E-01 a       861     1    11     2     1
  1.2876848140039904E-01 a       862     1    11     2     2
  3.0385510097489909E-01 a       863     1    11     2     3
 -2.1864951419945070E-01 a       864     1    11     2     4
  6.9733276776518038E-01 a       865     1    11     2     5
  6.8736566886568956E-02 a       866     1    11     2     6
  5.6596238292218803E-01 a       867     1    11     2     7
 -3.3392237071464503E-01 a       868     1    11     2     8
 -2.9481034912586285E-01 a       869     1    11     2     9
  6.3767655438127768E-01 a       870     1    11     2    10
 -1.0720172422039204E-01 a       871     1    11     2    11
  6.7173344139767399E-01 a       872     1    11     2    12
  4.7580249133098312E-01 a       873     1    11     2    13
  5.6575259167188852E-01 a       874     1    11     2    14
  1.6757799636650361E-01 a       875     1    11     2    15
  4.7714491510756317E-02 a       876     1    11     2    16
 -7.5808131725259631E-02 a       877     1    11     2    17
  5.2143853144186258E-01 a       878     1    11     2    18
  3.9186496459570180E-01 a       879     1    11     2    19
 -1.3259102934701592E-01 a       880     1    11     2    20
 -5.5830227226458484E-01 a       881     1    12     2     1
 -6.3932337180132870E-01 a       882     1    12     2     2
 -4.3068563231126578E-01 a       883     1    12     2     3
  3.4463304037494241E-01 a       884     1    12     2     4
  5.4251458167045319E-01 a       885     1    12     2     5
  6.2487415996859219E-01 a       886     1    12     2     6
 -4.4917794189974841E-01 a       887     1    12     2     7
  5.0608792206864994E-01 a       888     1    12     2     8
 -4.0024811552706063E-01 a       889     1    12     2     9
 -3.8852922557229291E-01 a       890     1    12     2    10
  4.6436639644117383E-01 a       891     1    12     2    11
  1.4954400173920990E-01 a       892     1    12     2    12
  2.8812160008922716E-01 a       893     1    12     2    13
  2.3832030175758040E-01 a       894     1    12     2    14
 -2.2939734339893983E-01 a       895     1    12     2    15
  4.4552496007529580E-01 a       896     1    12     2    16
 -4.6919064761671364E-01 a       897     1    12     2    17
 -3.1036625041879412E-01 a       898     1    12     2    18
 -1.4711437359775784E-01 a       899     1    12     2    19
  5.9522547773787970E-01 a       900     1    12     2    20
 -5.3519384037228945E-01 a       901     1    13     2     1
  3.1256977415054743E-01 a       902     1    13     2     2
 -9.3029126147167254E-02 a       903     1    13     2     3
  1.2971393870870740E-01 a       904     1    13     2     4
  1.2774740965037271E-01 a       905     1    13     2     5
  2.6273355114325303E-01 a       906     1    13     2     6
 -5.5455639628453332E-02 a       907     1    13     2     7
  3.8124738475169306E-01 a       908     1    13     2     8
 -4.3162402288546897E-01 a       909     1    13     2     9
  6.4408956556978381E-01 a       910     1    13     2    10
  9.1607226227455194E-02 a       911     1    13     2    11
 -1.0409866771591336E-01 a       912     1    13     2    12
  1.6887057984452347E-01 a       913     1    13     2    13
 -4.5766748116011607E-01 a       914     1    13     2    14
  1.8639211767218803E-03 a       915     1    13     2    15
 -6.4114522752318504E-01 a       916     1    13     2    16
 -5.4814992483159155E-03 a       917     1    13     2    17
 -3.4318728860053292E-02 a       918     1    13     2    18
  2.1067246768690465E-01 a       919     1    13     2    19
 -3.0169981133175250E-01 a       920     1    13     2    20
  1.0054402229808708E-01 a       921     1    14     2     1
  2.0202678870007704E-01 a       922     1    14     2     2
 -5.5534287908165592E-01 a       923     1    14     2     3
 -2.9038281368251989E-01 a       924     1    14     2     4
 -6.1501141941223370E-01 a       925     1    14     2     5
  5.5812461218404885E-01 a       926     1    14     2     6
  4.4798112883995500E-01 a       927     1    14     2     7
 -2.7705461890586047E-01 a       928     1    14     2     8
 -1.4948516109331234E-01 a       929     1    14     2     9
 -3.0980918021592602E-01 a       930     1    14     2    10
  1.1022882121932009E-01 a       931     1    14     2    11
 -8.8414916955904505E-02 a       932     1    14     2    12
  1.3622211422158970E-01 a       933     1    14     2    13
  4.5249168734418671E-02 a       934     1    14     2    14
 -6.0377026875211970E-01 a       935     1    14     2    15
 -5.4162238995987333E-01 a       936     1    14     2    16
 -4.1111112598891841E-01 a       937     1    14     2    17
  3.8675295284175565E-01 a       938     1    14     2    18
  2.7256768559861594E-01 a       939     1    14     2    19
 -2.0884519724842185E-01 a       940     1    14     2    20
 -8.1553878687299457E-03 a       941     1    15     2     1
 -4.6588288786707122E-01 a       942     1    15     2     2
 -3.4261330237575183E-01 a       943     1    15     2     3
 -3.4536186539884678E-01 a       944     1    15     2     4
 -1.1029013563374779E-01 a       945     1    15     2     5
 -5.0391782342808211E-01 a       946     1    15     2     6
 -2.5610197394663203E-01 a       947     1    15     2     7
 -4.4635143590802284E-01 a       948     1    15     2     8
  5.1202592313031248E-01 a       949     1    15     2     9
  3.1173241222476722E-01 a       950     1    15     2    10
 -3.0258573297506358E-01 a       951     1    15     2    11
 -2.1180585072608149E-01 a       952     1    15     2    12
  5.9906782421247406E-01 a       953     1    15     2    13
 -1.3537043837260337E-01 a       954     1    15     2    14
  5.3139089204184264E-01 a       955     1    15     2    15
 -2.7962359375159929E-01 a       956     1    15     2    16
  4.0624751862713049E-01 a       957     1    15     2    17
  1.8111194208669384E-01 a       958     1    15     2    18
  1.6442037526648226E-01 a       959     1    15     2    19
  4.5402463188823494E-01 a       960     1    15     2    20
 -3.5344111629186076E-01 a       961     1    16     2     1
  6.4273137416892479E-01 a       962     1    16     2     2
 -5.3419940667985466E-01 a       963     1    16     2     3
 -1.6529400876067060E-01 a       964     1    16     2     4
 -2.3130262371914415E-01 a       965     1    16     2     5
 -1.7904810319965553E-01 a       966     1    16     2     6
 -2.5466776859269180E-01 a       967     1    16     2     7
 -6.0266038451638215E-01 a       968     1    16     2     8
  2.0037511302643179E-01 a       969     1    16     2     9
 -5.2066467099479699E-03 a       970     1    16     2    10
  3.1808994230144849E-01 a       971     1    16     2    11
 -4.1404835279068486E-01 a       972     1    16     2    12
 -3.6870074495006011E-01 a       973     1    16     2    13
  5.7051209645226619E-01 a       974     1    16     2    14
  4.5930817537337149E-01 a       975     1    16     2    15
  2.7151344069237338E-01 a       976     1    16     2    16
 -5.6795518719660631E-01 a       977     1    16     2    17
  4.9418193841047320E-01 a       978     1    16     2    18
 -4.2098905753631105E-01 a       979     1    16     2    19
 -6.3365903421421410E-01 a       980     1    16     2    20
  5.1727554149837998E-02 a       981     1    17     2     1
 -1.2101860642612762E-01 a       982     1    17     2     2
  4.0272014954909230E-01 a       983     1    17     2     3
  4.7278865463711123E-01 a       984     1    17     2     4
 -7.2571012289233605E-01 a       985     1    17     2     5
  2.2789518785533638E-01 a       986     1    17     2     6
  3.4493646150804097E-01 a       987     1    17     2     7
 -5.8262485380849427E-01 a       988     1    17     2     8
  3.8482686386721532E-01 a       989     1    17     2     9
 -1.9877037448130594E-01 a       990     1    17     2    10
  5.4713290609803067E-01 a       991     1    17     2    11
  4.6003871992045814E-01 a       992     1    17     2    12
  2.2563394778844872E-01 a       993     1    17     2    13
  6.0322885396267656E-01 a       994     1    17     2    14
  6.1094079631044806E-01 a       995     1    17     2    15
 -3.7255977713206984E-01 a       996     1    17     2    16
  2.4452722836803031E-01 a       997     1    17     2    17
 -6.3495970162007476E-01 a       998     1    17     2    18
 -2.3946087840624058E-01 a       999     1    17     2    19
 -1.7502952676977317E-02 a      1000     1    17     2    20
 -6.4898699718016439E-01 a      1001     1    18     2     1
  2.2680850154738738E-01 a      1002     1    18     2     2
 -7.4915022043291635E-03 a      1003     1    18     2     3
  2.8072554830416363E-01 a      1004     1    18     2     4
 -1.0832157787676440E-01 a      1005     1    18     2     5
 -3.6532617270656076E-01 a      1006     1    18     2     6
  3.1120069965603220E-01 a      1007     1    18     2     7
  2.2748990130541075E-01 a      1008     1    18     2     8
  3.4075990789512567E-01 a      1009     1    18     2     9
  4.1705571495178345E-01 a      1010     1    18     2    10
  1.0696249616998653E-02 a      1011     1    18     2    11
  1.8528232010951909E-01 a      1012     1    18     2    12
  2.1001450930140045E-01 a      1013     1    18     2    13
  1.6509949245153810E-01 a      1014     1    18     2    14
 -3.6035427016847543E-01 a      1015     1    18     2    15
  3.2707710939688689E-02 a      1016     1    18     2    16
  6.1154396351372287E-01 a      1017     1    18     2    17
  3.3762937989179126E-01 a      1018     1    18     2    18
  1.4544851143085140E-02 a      1019     1    18     2    19
 -1.1164949811119722E-01 a      1020     1    18     2    20
 -9.0252023584304637E-03 a      1021     1    19     2     1
  1.2832533411781127E-01 a      1022     1    19     2     2
  1.8455853810978490E-01 a      1023     1    19     2     3
 -4.5788114822989662E-01 a      1024     1    19     2     4
 -2.0686880913924269E-01 a      1025     1    19     2     5
 -2.7273357861794717E-01 a      1026     1    19     2     6
 -2.6574629742862305E-01 a      1027     1    19     2     7
  6.4210041581054984E-03 a      1028     1    19     2     8
 -5.3130762684052452E-02 a      1029     1    19     2     9
 -3.4227013465120881E-01 a      1030     1    19     2    10
 -2.1028984354284858E-01 a      1031     1    19     2    11
 -4.2427453958142980E-01 a      1032     1    19     2    12
 -4.3425229874346866E-01 a      1033     1    19     2    13
  2.8105594983325444E-01 a      1034     1    19     2    14
 -1.1359779357735976E-01 a      1035     1    19     2    15
 -3.9623105308146500E-01 a      1036     1    19     2    16
 -2.4299130848261799E-01 a      1037     1    19     2    17
  5.1204771574794417E-01 a      1038     1    19     2    18
 -2.4406667828736248E-01 a      1039     1    19     2    19
  4.5892482829528414E-01 a      1040     1    19     2    20
 -2.9159894289903204E-01 a      1041     1    20     2     1
 -4.3162442064678741E-01 a      1042     1    20     2     2
 -4.4127225584027520E-02 a      1043     1    20     2     3
  5.8034330234462680E-02 a      1044     1    20     2     4
 -3.8632584646015544E-01 a      1045     1    20     2     5
 -5.8354113983713496E-01 a      1046     1    20     2     6
  5.0019602176062439E-01 a      1047     1    20     2     7
  7.2284062051733405E-02 a      1048     1    20     2     8
 -5.6260611700018903E-01 a      1049     1    20     2     9
 -4.2287905884882387E-01 a      1050     1    20     2    10
 -1.3794826419814107E-01 a      1051     1    20     2    11
 -5.8468902844091464E-01 a      1052     1    20     2    12
  2.4437345342100647E-01 a      1053     1    20     2    13
 -6.2449021793429826E-01 a      1054     1    20     2    14
  1.2106151832410070E-01 a      1055     1    20     2    15
  3.8921699987948594E-01 a      1056     1    20     2    16
  2.5272131634845396E-01 a      1057     1    20     2    17
  7.2467290276503893E-02 a      1058     1    20     2    18
  6.7994841744568901E-01 a      1059     1    20     2    19
 -1.2090140348215030E-01 a      1060     1    20     2    20
  1.2203352482125194E+00 b      1061     2     1
 -1.0328258364329355E+00 b      1062     2     2
 -1.4733204651988704E-01 b      1063     2     3
 -1.2664084469061077E+00 b      1064     2     4
  1.0877171854133330E+00 b      1065     2     5
 -1.3951459442829341E+00 b      1066     2     6
  1.0395377537084582E+00 b      1067     2     7
 -1.5654053857163241E+00 b      1068     2     8
 -2.6003332309234573E-01 b      1069     2     9
  1.7906476019848745E-02 b      1070     2    10
  8.6848213159880094E-01 b      1071     2    11
