################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7140644845313402E-01 a       531     0    27     1    11
 -1.8057622722888567E-01 a       532     0    27     1    12
 -1.2363885258114526E-01 a       533     0    27     1    13
  9.4563484606123682E-02 a       534     0    27     1    14
 -1.9380636090314890E-01 a       535     0    27     1    15
 -3.1099825734680252E-02 a       536     0    27     1    16
 -3.4679131328621343E-01 a       537     0    27     1    17
 -5.1421442151347967E-03 a       538     0    27     1    18
 -5.8660074052850807E-02 a       539     0    27     1    19
 -1.9363913104218775E-01 a       540     0    27     1    20
 -3.5758135129781438E-01 a       541     0    28     1     1
  6.0661917048206650E-02 a       542     0    28     1     2
 -1.7873451331113277E-01 a       543     0    28     1     3
  2.1941504917058807E-01 a       544     0    28     1     4
 -3.6055703483011098E-01 a       545     0    28     1     5
  1.3786534988514396E-01 a       546     0    28     1     6
 -2.0863155290492971E-01 a       547     0    28     1     7
 -5.4205744158902192E-01 a       548     0    28     1     8
  1.2840552240026834E-01 a       549     0    28     1     9
 -9.1400291304559275E-02 a       550     0    28     1    10
 -1.3972050417890131E-01 a       551     0    28     1    11
  9.6482994598047350E-02 a       552     0    28     1    12
  1.6572436381041467E-01 a       553     0    28     1    13
  4.0474708967228179E-01 a       554     0    28     1    14
  6.3874816586614855E-02 a       555     0    28     1    15
  8.2711492286249133E-02 a       556     0    28     1    16
 -1.0816232579815312E-01 a       557     0    28     1    17
 -4.4724363925537573E-02 a       558     0    28     1    18
 -1.1733248728204548E-01 a       559     0    28     1    19
  2.2223271994172031E-01 a       560     0    28     1    20
 -2.1370795346235541E-01 a       561     0    29     1     1
 -1.1790282714831618E-02 a       562     0    29     1     2
  1.2378450669361042E-01 a       563     0    29     1     3
 -1.7382204816980878E-01 a       564     0    29     1     4
  2.5148299763748005E-01 a       565     0    29     1     5
  2.6542864846281050E-01 a       566     0    29     1     6
  2.9131078302673613E-01 a       567     0    29     1     7
  3.8986558841856409E-02 a       568     0    29     1     8
  1.4156219509218462E-01 a       569     0    29     1     9
  2.3769757743475750E-01 a       570     0    29     1    10
  3.1172509597746095E-01 a       571     0    29     1    11
  1.6339354186407457E-01 a       572     0    29     1    12
  7.2305024494175335E-02 a       573     0    29     1    13
  2.2395036894053147E-01 a       574     0    29     1    14
  3.9676797542162617E-01 a       575     0    29     1    15
 -1.3054926600643380E-01 a       576     0    29     1    16
 -1.5806084331855924E-01 a       577     0    29     1    17
 -6.1437345511404590E-02 a       578     0    29     1    18
 -3.6049941497722622E-02 a       579     0    29     1    19
 -1.8682519753858437E-01 a       580     0    29     1    20
  1.4896556720947576E-01 a       581     0    30     1     1
  1.0626971399867008E-01 a       582     0    30     1     2
 -1.3189230673131322E-01 a       583     0    30     1     3
 -1.1082403170276069E-01 a       584     0    30     1     4
 -2.2438120671582806E-01 a       585     0    30     1     5
  1.6864350045565452E-01 a       586     0    30     1     6
  3.0193809894790813E-01 a       587     0    30     1     7
  3.1273798298090844E-01 a       588     0    30     1     8
  2.9248914358019484E-01 a       589     0    30     1     9
  8.0409753418177660E-02 a       590     0    30     1    10
  2.8218572483691945E-01 a       591     0    30     1    11
  3.1618171163528586E-01 a       592     0    30     1    12
  2.2114891013516721E-01 a       593     0    30     1    13
  1.5977717763610116E-01 a       594     0    30     1    14
 -9.1577499471688070E-02 a       595     0    30     1    15
  4.5653211291720991E-01 a       596     0    30     1    16
  2.2472120809833823E-01 a       597     0    30     1    17
 -1.2656579810918175E-01 a       598     0    30     1    18
  1.5467517960783889E-01 a       599     0    30     1    19
  3.0169229751423660E-01 a       600     0    30     1    20
  4.0971808477676075E-01 a       601     0    31     1     1
 -2.5578165348544662E-02 a       602     0    31     1     2
 -4.3715880770030391E-01 a       603     0    31     1     3
  2.2275311960941052E-01 a       604     0    31     1     4
 -2.0679085328607905E-01 a       605     0    31     1     5
  3.7079953936209042E-01 a       606     0    31     1     6
 -1.5429660409221571E-01 a       607     0    31     1     7
  3.6824829247931429E-02 a       608     0    31     1     8
  1.1506480172416356E-01 a       609     0    31     1     9
 -2.0284344145968206E-01 a       610     0    31     1    10
 -1.1785218598483528E-01 a       611     0    31     1    11
 -3.5640085723938669E-01 a       612     0    31     1    12
 -1.6130369866738237E-01 a       613     0    31     1    13
 -2.9576248794266918E-01 a       614     0    31     1    14
 -3.1987132436342786E-01 a       615     0    31     1    15
 -4.8098569309087419E-01 a       616     0    31     1    16
 -1.0228433807295979E-01 a       617     0    31     1    17
 -2.9256955263724210E-01 a       618     0    31     1    18
  5.2030647764629545E-01 a       619     0    31     1    19
  1.9405255774964855E-01 a       620     0    31     1    20
  5.8786743704729416E-02 a       621     0    32     1     1
  6.3890712482484638E-02 a       622     0    32     1     2
 -3.0950001047908982E-01 a       623     0    32     1     3
  1.1494014134166666E-01 a       624     0    32     1     4
 -1.4640646674232430E-01 a       625     0    32     1     5
  2.6812661117235798E-01 a       626     0    32     1     6
  7.9143243884668701E-02 a       627     0    32     1     7
 -1.2418443551893055E-01 a       628     0    32     1     8
  1.1192721946991351E-01 a       629     0    32     1     9
  3.6533044490151040E-01 a       630     0    32     1    10
  1.3179853247393783E-01 a       631     0    32     1    11
 -1.4251067414791338E-01 a       632     0    32     1    12
 -5.4071405373915193E-02 a       633     0    32     1    13
 -2.0303838260434817E-01 a       634     0    32     1    14
  1.1839078096476106E-01 a       635     0    32     1    15
  6.0198956810379609E-02 a       636     0    32     1    16
  1.7426235637347096E-01 a       637     0    32     1    17
 -1.5186059413925215E-01 a       638     0    32     1    18
 -5.2202915369394164E-02 a       639     0    32     1    19
 -1.7520460948518815E-01 a       640     0    32     1    20
  3.7533068487169413E-01 b       641     1     1
 -6.7119178176644811E-01 b       642     1     2
  8.6272209708803715E-01 b       643     1     3
 -8.9428522689265133E-01 b       644     1     4
  1.4259942751902837E+00 b       645     1     5
 -4.4063942386976640E-01 b       646     1     6
  1.1766044784789012E+00 b       647     1     7
 -1.3959430087897724E+00 b       648     1     8
  1.3986402635461583E+00 b       649     1     9
 -1.3380292918596359E+00 b       650     1    10
 -1.3805224817975446E+00 b       651     1    11
 -8.8013135901234296E-01 b       652     1    12
  1.5250894999560727E+00 b       653     1    13
 -1.2838895400038719E+00 b       654     1    14
  6.3224105838333533E-01 b       655     1    15
  1.3178796122882859E+00 b       656     1    16
  4.7002515592200707E-02 b       657     1    17
  1.0305248338319137E+00 b       658     1    18
 -1.4603365878670611E+00 b       659     1    19
 -1.3599222731730964E+00 b       660     1    20
  6.4231577922377450E-02 a       661     1     1     2     1
  2.3133937428523174E-01 a       662     1     1     2     2
 -2.7174034546972103E-01 a       663     1     1     2     3
 -1.4733447320208368E-01 a       664     1     1     2     4
  2.5851368716873752E-01 a       665     1     1     2     5
  2.4161086615947594E-01 a       666     1     1     2     6
  3.1923726106672784E-01 a       667     1     1     2     7
 -1.5341851684512844E-01 a       668     1     1     2     8
 -1.8085274750028407E-01 a       669     1     1     2     9
  2.7870663122292755E-01 a       670     1     1     2    10
  1.0753083320727019E-01 a       671     1     1     2    11
 -1.7303627665379054E-01 a       672     1     1     2    12
  2.5858308011593384E-01 a       673     1     1     2    13
  2.6394328968428374E-02 a       674     1     1     2    14
  3.0392321253583321E-01 a       675     1     1     2    15
 -1.6025607029810132E-01 a       676     1     1     2    16
 -1.8734066823949236E-01 a       677     1     1     2    17
 -2.4533936592667124E-01 a       678     1     1     2    18
 -3.2844526685190994E-01 a       679     1     1     2    19
 -1.4156122621148515E-01 a       680     1     1     2    20
  3.1556705128774773E-02 a       681     1     2     2     1
 -1.1315439043286085E-01 a       682     1     2     2     2
 -4.4282880831557248E-01 a       683     1     2     2     3
 -3.7346734944601425E-03 a       684     1     2     2     4
  2.6520317423316098E-01 a       685     1     2     2     5
  4.6393821649591951E-02 a       686     1     2     2     6
  2.4382670591989550E-01 a       687     1     2     2     7
 -4.0884255356822580E-01 a       688     1     2     2     8
  4.8833877779945623E-01 a       689     1     2     2     9
  1.0455421378089833E-01 a       690     1     2     2    10
 -4.6074071895480934E-01 a       691     1     2     2    11
 -2.3631653698235208E-01 a       692     1     2     2    12
  5.2664888646745889E-01 a       693     1     2     2    13
  3.6474693089542987E-01 a       694     1     2     2    14
  3.7912717479341285E-01 a       695     1     2     2    15
 -3.8859579933471339E-01 a       696     1     2     2    16
  2.9873796929465879E-01 a       697     1     2     2    17
 -5.4465655093430732E-01 a       698     1     2     2    18
  2.8025118606770988E-01 a       699     1     2     2    19
  3.0229241318841410E-01 a       700     1     2     2    20
  5.2479307344357817E-01 a       701     1     3     2     1
 -3.3395106704599309E-01 a       702     1     3     2     2
 -1.5663893797359063E-01 a       703     1     3     2     3
  2.6953191338425908E-01 a       704     1     3     2     4
 -1.2167671793215901E-01 a       705     1     3     2     5
  3.9935971121690436E-02 a       706     1     3     2     6
  6.1724658409721345E-01 a       707     1     3     2     7
 -7.3033568875771859E-01 a       708     1     3     2     8
  4.7487359102017551E-01 a       709     1     3     2     9
  3.8553547991853426E-01 a       710     1     3     2    10
 -1.9497393899858884E-01 a       711     1     3     2    11
 -7.4099405931565077E-03 a       712     1     3     2    12
 -3.6493719714402229E-01 a       713     1     3     2    13
  5.5937093204667399E-01 a       714     1     3     2    14
 -1.8309164816793042E-01 a       715     1     3     2    15
  5.9873790835679785E-01 a       716     1     3     2    16
  2.2701710832826097E-01 a       717     1     3     2    17
 -3.4294736974245021E-01 a       718     1     3     2    18
 -2.1615820558062820E-01 a       719     1     3     2    19
 -3.2469001907429566E-02 a       720     1     3     2    20
 -3.5058111195023162E-01 a       721     1     4     2     1
 -2.3945306610662287E-01 a       722     1     4     2     2
  3.9002799692817852E-01 a       723     1     4     2     3
 -5.0245846514558390E-01 a       724     1     4     2     4
  1.7848186931853408E-01 a       725     1     4     2     5
 -3.6285787005624764E-01 a       726     1     4     2     6
 -3.5786766850376212E-01 a       727     1     4     2     7
 -2.5065700510465189E-01 a       728     1     4     2     8
 -8.1872218339728367E-02 a       729     1     4     2     9
  1.2886241096915080E-01 a       730     1     4     2    10
  4.9536666569925258E-01 a       731     1     4     2    11
  4.2377669259512829E-01 a       732     1     4     2    12
  1.2409327263557042E-02 a       733     1     4     2    13
  2.5846833938479369E-01 a       734     1     4     2    14
 -1.7397032020304184E-01 a       735     1     4     2    15
  4.4603451444727993E-01 a       736     1     4     2    16
 -5.7482975667531111E-01 a       737     1     4     2    17
  5.2682041386384972E-02 a       738     1     4     2    18
  1.0805835805487383E-01 a       739     1     4     2    19
  4.9322578965841683E-02 a       740     1     4     2    20
 -3.2303346112843606E-01 a       741     1     5     2     1
  4.9896501773763052E-01 a       742     1     5     2     2
  2.9900013710222928E-01 a       743     1     5     2     3
  1.4904687401322850E-01 a       744     1     5     2     4
  6.9176410705452995E-01 a       745     1     5     2     5
 -6.2556245912683295E-01 a       746     1     5     2     6
 -2.2643868930752964E-01 a       747     1     5     2     7
  5.2124365915173321E-01 a       748     1     5     2     8
  5.8329313484689149E-01 a       749     1     5     2     9
  1.7939104150203269E-01 a       750     1     5     2    10
  3.5076023045058476E-02 a       751     1     5     2    11
 -3.0607855539047374E-01 a       752     1     5     2    12
  4.0159669339771176E-01 a       753     1     5     2    13
  3.4650204589387301E-01 a       754     1     5     2    14
 -4.3067921559158284E-01 a       755     1     5     2    15
 -2.4792651278222338E-01 a       756     1     5     2    16
  6.0234075346215510E-01 a       757     1     5     2    17
 -1.1989871709390509E-01 a       758     1     5     2    18
 -4.9739880909107181E-01 a       759     1     5     2    19
  1.6294245177122868E-01 a       760     1     5     2    20
 -4.5926644687181722E-01 a       761     1     6     2     1
  6.3962848738513434E-02 a       762     1     6     2     2
 -1.0177742428152560E-02 a       763     1     6     2     3
  6.1265338440156436E-01 a       764     1     6     2     4
  6.4604612879915346E-01 a       765     1     6     2     5
 -1.1092103142552062E-01 a       766     1     6     2     6
  5.7434652849476353E-01 a       767     1     6     2     7
 -5.2491044304335865E-01 a       768     1     6     2     8
 -3.1729187328099200E-02 a       769     1     6     2     9
  1.0911366225239916E-01 a       770     1     6     2    10
 -1.2016526514495129E-01 a       771     1     6     2    11
 -3.1537296181266217E-01 a       772     1     6     2    12
  1.2525853262893571E-01 a       773     1     6     2    13
  2.7657978946796663E-01 a       774     1     6     2    14
 -1.7065978068595225E-01 a       775     1     6     2    15
  4.5152817445450938E-01 a       776     1     6     2    16
 -4.3769234062162127E-02 a       777     1     6     2    17
 -1.3478881323620504E-01 a       778     1     6     2    18
 -3.7923803693919672E-01 a       779     1     6     2    19
  3.8557698342419666E-01 a       780     1     6     2    20
  4.7220416320321656E-01 a       781     1     7     2     1
 -2.5971000667367605E-01 a       782     1     7     2     2
 -2.7274540366712230E-01 a       783     1     7     2     3
  4.3440088244022645E-01 a       784     1     7     2     4
  3.6007669576197082E-01 a       785     1     7     2     5
  4.3282991346918720E-01 a       786     1     7     2     6
  3.6704342218547674E-02 a       787     1     7     2     7
 -4.3153006821677678E-02 a       788     1     7     2     8
 -3.8988693875828062E-01 a       789     1     7     2     9
  1.2863330195023462E-01 a       790     1     7     2    10
 -4.7249251550739446E-01 a       791     1     7     2    11
 -5.9579218177003612E-01 a       792     1     7     2    12
 -2.2123595242759658E-01 a       793     1     7     2    13
 -4.0901738169863705E-01 a       794     1     7     2    14
 -4.7840954069273989E-01 a       795     1     7     2    15
 -2.1000041440331810E-01 a       796     1     7     2    16
  6.3732977025273152E-01 a       797     1     7     2    17
  3.6257067951722971E-01 a       798     1     7     2    18
  5.8085178361754786E-01 a       799     1     7     2    19
 -3.2579285655922197E-01 a       800     1     7     2    20
  6.1563467640842429E-01 a       801     1     8     2     1
 -5.5536319624619923E-01 a       802     1     8     2     2
  5.3327950647408384E-01 a       803     1     8     2     3
 -6.5317498559044096E-01 a       804     1     8     2     4
 -5.4116544770347952E-01 a       805     1     8     2     5
 -4.3105928262331161E-01 a       806     1     8     2     6
 -5.3858754840705347E-01 a       807     1     8     2     7
  1.1669847082311580E-01 a       808     1     8     2     8
 -3.9193423556513096E-01 a       809     1     8     2     9
 -5.3759832935452045E-01 a       810     1     8     2    10
  5.6081053321691532E-01 a       811     1     8     2    11
  6.2570621000154480E-01 a       812     1     8     2    12
  2.8128984520349104E-01 a       813     1     8     2    13
 -6.1594485519918896E-01 a       814     1     8     2    14
  7.9652322386406391E-02 a       815     1     8     2    15
 -3.0501224596575083E-01 a       816     1     8     2    16
  2.0358897417511773E-01 a       817     1     8     2    17
  8.0155132569802306E-03 a       818     1     8     2    18
  1.5332879036298255E-01 a       819     1     8     2    19
  3.6147688347570278E-01 a       820     1     8     2    20
  5.0164235568987348E-01 a       821     1     9     2     1
  1.3519086410457745E-01 a       822     1     9     2     2
  4.0714130462898991E-02 a       823     1     9     2     3
 -5.0614163726613248E-01 a       824     1     9     2     4
  2.3738525133851446E-01 a       825     1     9     2     5
  3.5365978683803589E-01 a       826     1     9     2     6
  3.2222736169990046E-01 a       827     1     9     2     7
 -3.3828142301612885E-01 a       828     1     9     2     8
  3.1153548908790279E-01 a       829     1     9     2     9
  1.1031556277310334E-01 a       830     1     9     2    10
  2.9511530653798246E-01 a       831     1     9     2    11
 -5.0402482082399414E-01 a       832     1     9     2    12
  4.2721189868455373E-01 a       833     1     9     2    13
  1.2748870492466842E-02 a       834     1     9     2    14
  5.7876001617181994E-01 a       835     1     9     2    15
 -3.6681108712548149E-01 a       836     1     9     2    16
  8.7238283480722190E-01 a       837     1     9     2    17
  8.2921139803727485E-03 a       838     1     9     2    18
  1.3387941127282463E-01 a       839     1     9     2    19
 -3.7358171948700047E-01 a       840     1     9     2    20
  5.2369271353184632E-01 a       841     1    10     2     1
  2.6908879312303896E-01 a       842     1    10     2     2
 -3.0595902290756721E-01 a       843     1    10     2     3
  2.1282583701220559E-01 a       844     1    10     2     4
 -2.8008332054548929E-01 a       845     1    10     2     5
  2.5556409366918148E-01 a       846     1    10     2     6
  3.1462474145296615E-03 a       847     1    10     2     7
 -2.2213290314188294E-01 a       848     1    10     2     8
  2.1209217654950496E-01 a       849     1    10     2     9
  3.9732999247063078E-01 a       850     1    10     2    10
 -1.2230423522972680E-01 a       851     1    10     2    11
 -3.0095010151165535E-01 a       852     1    10     2    12
  5.4939808651225408E-01 a       853     1    10     2    13
 -2.9651719765497753E-01 a       854     1    10     2    14
 -8.3218375861179389E-02 a       855     1    10     2    15
 -3.7439279578726808E-01 a       856     1    10     2    16
 -2.0522309075720002E-01 a       857     1    10     2    17
 -3.6024727002729567E-01 a       858     1    10     2    18
 -4.6286981051121845E-01 a       859     1    10     2    19
  1.5020630463189696E-01 a       860     1    10     2    20
  2.5708910984769889E-01 a       861     1    11     2     1
 -5.2023622928758206E-01 a       862     1    11     2     2
 -3.7491478409241885E-01 a       863     1    11     2     3
 -2.0306627092222426E-01 a       864     1    11     2     4
 -3.6167271819534352E-01 a       865     1    11     2     5
  2.7539564829702424E-02 a       866     1    11     2     6
 -4.6311616708947007E-01 a       867     1    11     2     7
  4.4138236814044923E-01 a       868     1    11     2     8
  1.1554149565410518E-01 a       869     1    11     2     9
  5.1296346647939006E-01 a       870     1    11     2    10
  2.1924463069908828E-01 a       871     1    11     2    11
 -3.5880037400928030E-02 a       872     1    11     2    12
  5.1329915134028570E-01 a       873     1    11     2    13
  2.6800792046288796E-01 a       874     1    11     2    14
  2.0262136852013241E-01 a       875     1    11     2    15
 -2.8534277989580337E-01 a       876     1    11     2    16
 -6.1386383046640923E-02 a       877     1    11     2    17
  5.2888680173137370E-01 a       878     1    11     2    18
  1.8309693170877825E-01 a       879     1    11     2    19
 -4.8883277071876063E-01 a       880     1    11     2    20
  8.7619259283990517E-02 a       881     1    12     2     1
 -2.0083708023718017E-01 a       882     1    12     2     2
 -2.0200651404470471E-01 a       883     1    12     2     3
  2.8291683408273310E-01 a       884     1    12     2     4
  2.4289790366778688E-01 a       885     1    12     2     5
 -4.4035520750303446E-02 a       886     1    12     2     6
  2.5649929382056008E-01 a       887     1    12     2     7
 -4.5238786935403663E-01 a       888     1    12     2     8
  4.0002450454818816E-02 a       889     1    12     2     9
 -2.5362793595696403E-01 a       890     1    12     2    10
 -1.7746324415914846E-01 a       891     1    12     2    11
  5.0293867378769408E-01 a       892     1    12     2    12
  4.4241702846659448E-01 a       893     1    12     2    13
 -2.8518089614079134E-01 a       894     1    12     2    14
  9.4129090434722756E-02 a       895     1    12     2    15
  5.2855603458386724E-01 a       896     1    12     2    16
 -1.3653638931595671E-01 a       897     1    12     2    17
 -5.4942495922242866E-02 a       898     1    12     2    18
  1.3286924379421158E-01 a       899     1    12     2    19
  5.0888239535025015E-01 a       900     1    12     2    20
 -1.6165348172525282E-01 a       901     1    13     2     1
  5.2185248547393359E-01 a       902     1    13     2     2
  2.9772690227523274E-01 a       903     1    13     2     3
  7.4447404439185616E-01 a       904     1    13     2     4
  4.8625202677041596E-01 a       905     1    13     2     5
 -3.4408689487146149E-01 a       906     1    13     2     6
 -5.6514793881624803E-01 a       907     1    13     2     7
 -1.3284289624592818E-01 a       908     1    13     2     8
  4.4241598305181783E-02 a       909     1    13     2     9
 -2.0482009606223855E-01 a       910     1    13     2    10
  2.8241800870230688E-01 a       911     1    13     2    11
  2.7057390702713774E-01 a       912     1    13     2    12
  2.4386953108075409E-02 a       913     1    13     2    13
  3.8091513216664630E-01 a       914     1    13     2    14
  2.6189395729435755E-01 a       915     1    13     2    15
 -1.8959165225232680E-01 a       916     1    13     2    16
 -1.4775020017505919E-01 a       917     1    13     2    17
  8.7767536934399615E-01 a       918     1    13     2    18
 -4.2686288029036595E-01 a       919     1    13     2    19
  4.2682075773230538E-01 a       920     1    13     2    20
  1.1157924975515965E-01 a       921     1    14     2     1
 -8.5207151764807171E-02 a       922     1    14     2     2
  5.0999713306498096E-01 a       923     1    14     2     3
 -5.6914131077426067E-01 a       924     1    14     2     4
  4.1446587259443129E-01 a       925     1    14     2     5
  2.3097345225434718E-01 a       926     1    14     2     6
 -3.3579907371597294E-02 a       927     1    14     2     7
  4.0521664734847647E-03 a       928     1    14     2     8
  4.7245380238968504E-01 a       929     1    14     2     9
 -1.0522987945835532E-01 a       930     1    14     2    10
 -3.0941335589581387E-01 a       931     1    14     2    11
  1.2255330352727924E-01 a       932     1    14     2    12
 -1.1258630819259915E-02 a       933     1    14     2    13
  3.7065177002595817E-01 a       934     1    14     2    14
 -2.2606302313453672E-01 a       935     1    14     2    15
  3.5938567609541949E-01 a       936     1    14     2    16
 -3.6028692190099559E-01 a       937     1    14     2    17
  2.0371669770644218E-01 a       938     1    14     2    18
 -1.8603106628700986E-01 a       939     1    14     2    19
 -8.1751506285996006E-02 a       940     1    14     2    20
 -1.0218429199437518E-01 a       941     1    15     2     1
  2.7040619262755722E-01 a       942     1    15     2     2
 -1.7574977052738561E-01 a       943     1    15     2     3
 -2.7234474702166039E-01 a       944     1    15     2     4
  9.6448195772904893E-02 a       945     1    15     2     5
  2.5471544255945261E-01 a       946     1    15     2     6
  3.2475083330965221E-01 a       947     1    15     2     7
  6.9542000497939266E-02 a       948     1    15     2     8
  4.1363156390706574E-01 a       949     1    15     2     9
  3.6396968557662118E-01 a       950     1    15     2    10
  3.6004969960256916E-01 a       951     1    15     2    11
 -2.8387045370432645E-01 a       952     1    15     2    12
  2.5766617614752951E-01 a       953     1    15     2    13
  2.6950408418391547E-01 a       954     1    15     2    14
  3.8771665306342135E-01 a       955     1    15     2    15
 -7.0574137013367150E-02 a       956     1    15     2    16
 -1.7436015710510155E-01 a       957     1    15     2    17
 -1.4231606931263549E-01 a       958     1    15     2    18
 -3.9518148128852704E-01 a       959     1    15     2    19
 -2.3811382962248426E-01 a       960     1    15     2    20
 -7.4389144896960607E-02 a       961     1    16     2     1
 -5.2332637613499611E-01 a       962     1    16     2     2
  5.2437071166703993E-02 a       963     1    16     2     3
 -7.9850284138304209E-02 a       964     1    16     2     4
 -2.4658054796076408E-02 a       965     1    16     2     5
  6.0237340830578323E-01 a       966     1    16     2     6
 -2.2159013329422161E-01 a       967     1    16     2     7
  4.9204704894575713E-01 a       968     1    16     2     8
  2.4875864297717443E-01 a       969     1    16     2     9
  1.3712967805813392E-01 a       970     1    16     2    10
  4.2945821938705508E-01 a       971     1    16     2    11
  1.9964505074981231E-01 a       972     1    16     2    12
  1.8119978714302998E-01 a       973     1    16     2    13
 -2.3378079934083767E-01 a       974     1    16     2    14
  2.2152185379658898E-01 a       975     1    16     2    15
  1.1640062691665463E-01 a       976     1    16     2    16
 -1.6570036068183253E-01 a       977     1    16     2    17
  2.5432956056026035E-01 a       978     1    16     2    18
  4.3242952786332983E-01 a       979     1    16     2    19
 -2.8263971141539351E-01 a       980     1    16     2    20
 -3.4933424200248214E-01 a       981     1    17     2     1
  1.4871726649724359E-01 a       982     1    17     2     2
  6.6983243341859455E-02 a       983     1    17     2     3
  1.2505106513424119E-01 a       984     1    17     2     4
  2.8735451635747983E-01 a       985     1    17     2     5
  4.5784011543550318E-01 a       986     1    17     2     6
 -8.9421764284721914E-02 a       987     1    17     2     7
 -3.2346511727727967E-01 a       988     1    17     2     8
 -4.8792082570880663E-01 a       989     1    17     2     9
  2.8033450520423636E-01 a       990     1    17     2    10
 -2.5905519617654632E-01 a       991     1    17     2    11
  2.5808655584095980E-01 a       992     1    17     2    12
  2.0214409140744161E-01 a       993     1    17     2    13
 -4.2039816967931548E-01 a       994     1    17     2    14
 -1.0934746320218419E-01 a       995     1    17     2    15
  4.7649723189069709E-01 a       996     1    17     2    16
 -1.8883125402168843E-01 a       997     1    17     2    17
  2.2869569006383952E-01 a       998     1    17     2    18
  2.1138485537321691E-01 a       999     1    17     2    19
  3.2065633248135633E-01 a      1000     1    17     2    20
 -1.6391448821591323E-01 a      1001     1    18     2     1
  3.9854486137742590E-01 a      1002     1    18     2     2
 -6.7194641406547961E-01 a      1003     1    18     2     3
  6.7798180181647705E-01 a      1004     1    18     2     4
  5.2923325738778504E-01 a      1005     1    18     2     5
 -5.4249555338240973E-01 a      1006     1    18     2     6
  3.7421123232238857E-01 a      1007     1    18     2     7
  2.4937698087417973E-01 a      1008     1    18     2     8
  5.4519485197926365E-01 a      1009     1    18     2     9
 -3.7636120995401806E-01 a      1010     1    18     2    10
  4.2393113049159986E-01 a      1011     1    18     2    11
 -1.0699500432500057E-01 a      1012     1    18     2    12
 -4.3475816054377198E-01 a      1013     1    18     2    13
 -5.6866494849366633E-01 a      1014     1    18     2    14
  3.6960714507346265E-01 a      1015     1    18     2    15
  7.3904278932745870E-02 a      1016     1    18     2    16
 -3.4216237716628828E-01 a      1017     1    18     2    17
  9.6195296262141197E-02 a      1018     1    18     2    18
 -4.7993506942846148E-01 a      1019     1    18     2    19
  1.6122744976341033E-01 a      1020     1    18     2    20
  5.3812421658662102E-01 a      1021     1    19     2     1
  2.8730077982587460E-01 a      1022     1    19     2     2
  1.7958905814348716E-01 a      1023     1    19     2     3
 -7.3974720266800159E-02 a      1024     1    19     2     4
 -3.8035682875408489E-01 a      1025     1    19     2     5
 -1.4317564491821705E-01 a      1026     1    19     2     6
  3.1258092147306338E-01 a      1027     1    19     2     7
  2.5843071326187678E-01 a      1028     1    19     2     8
 -1.8784209705641253E-01 a      1029     1    19     2     9
  4.3241587757704131E-01 a      1030     1    19     2    10
  5.4602004850413732E-01 a      1031     1    19     2    11
  6.0673639753359176E-01 a      1032     1    19     2    12
  5.0185282004594101E-01 a      1033     1    19     2    13
 -3.8191552921368482E-01 a      1034     1    19     2    14
 -5.6338344259821982E-01 a      1035     1    19     2    15
  2.8391534092989745E-01 a      1036     1    19     2    16
 -1.1000492898249957E-03 a      1037     1    19     2    17
  3.3720509820251998E-01 a      1038     1    19     2    18
 -3.4922137951965765E-01 a      1039     1    19     2    19
  4.8163899605904736E-01 a      1040     1    19     2    20
 -4.9195775979964751E-01 a      1041     1    20     2     1
  6.2209816520046435E-01 a      1042     1    20     2     2
  2.9148660752753236E-01 a      1043     1    20     2     3
 -3.7943204119929247E-01 a      1044     1    20     2     4
  1.6877281692396046E-01 a      1045     1    20     2     5
 -4.1905135461462195E-01 a      1046     1    20     2     6
 -3.6941407997333842E-01 a      1047     1    20     2     7
  2.4825350573833030E-01 a      1048     1    20     2     8
 -5.7022095893557712E-01 a      1049     1    20     2     9
  5.8387294826107861E-01 a      1050     1    20     2    10
  4.2734279816033099E-01 a      1051     1    20     2    11
 -1.6207746196103565E-01 a      1052     1    20     2    12
 -2.4636537023164820E-01 a      1053     1    20     2    13
  1.3561959744488856E-02 a      1054     1    20     2    14
 -1.8308013000946996E-01 a      1055     1    20     2    15
 -2.7334097359396742E-01 a      1056     1    20     2    16
  3.7607285296875204E-01 a      1057     1    20     2    17
 -5.5726859439658016E-01 a      1058     1    20     2    18
  2.4152237665803006E-01 a      1059     1    20     2    19
  5.2012918096108796E-01 a      1060     1    20     2    20
  1.9183686235456077E-02 b      1061     2     1
  1.0567648765532422E+00 b      1062     2     2
 -5.4553567982994733E-01 b      1063     2     3
 -3.7817739154059909E-01 b      1064     2     4
 -1.5833041292073363E-01 b      1065     2     5
  6.1598049934285426E-01 b      1066     2     6
 -1.1917995786290593E-01 b      1067     2     7
  1.6469384179823694E+00 b      1068     2     8
  9.5046788414475269E-01 b      1069     2     9
  1.1967129089928927E+00 b      1070     2    10
 -1.6639404112295753E+00 b      1071     2    11
  1.8899605490313370E-01 b      1072     2    12
