################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.7013377271021893E-02 a       530     0    27     1    10
 -2.3628884443736284E-01 a       531     0    27     1    11
  1.5427179063576010E-01 a       532     0    27     1    12
 -8.2347082383264394E-02 a       533     0    27     1    13
  3.6354868167555332E-01 a       534     0    27     1    14
 -3.1596949376493155E-01 a       535     0    27     1    15
  1.1762854887238511E-01 a       536     0    27     1    16
  1.8468426205257071E-01 a       537     0    27     1    17
 -2.2380002852734346E-01 a       538     0    27     1    18
 -3.2342500689722403E-01 a       539     0    27     1    19
  9.4266346595924880E-02 a       540     0    27     1    20
 -1.0843289524621326E-01 a       541     0    28     1     1
 -6.2030558082270662E-02 a       542     0    28     1     2
 -1.7780941549224000E-01 a       543     0    28     1     3
  1.8445172022601880E-01 a       544     0    28     1     4
  1.2836992625790467E-01 a       545     0    28     1     5
  2.5695818638006485E-01 a       546     0    28     1     6
  3.6593921875296126E-01 a       547     0    28     1     7
  1.4646562112175784E-01 a       548     0    28     1     8
  1.5569626397202355E-01 a       549     0    28     1     9
 -1.0325953779634145E-01 a       550     0    28     1    10
  1.2538164534302729E-01 a       551     0    28     1    11
  1.9139278389156361E-01 a       552     0    28     1    12
  1.9566182833767146E-01 a       553     0    28     1    13
 -1.2632944865628823E-01 a       554     0    28     1    14
 -1.2971989645154164E-02 a       555     0    28     1    15
  8.7199722598709478E-02 a       556     0    28     1    16
  1.2519079017816218E-01 a       557     0    28     1    17
 -9.9621530491898438E-02 a       558     0    28     1    18
 -9.2752808812984096E-03 a       559     0    28     1    19
  1.7531897171122013E-01 a       560     0    28     1    20
  1.4979621565739532E-02 a       561     0    29     1     1
  1.4025979521811846E-01 a       562     0    29     1     2
 -2.0819375335408993E-01 a       563     0    29     1     3
 -3.5145520340052144E-01 a       564     0    29     1     4
  9.9967631026014650E-02 a       565     0    29     1     5
 -1.9263727072269490E-01 a       566     0    29     1     6
 -2.9306919347330812E-01 a       567     0    29     1     7
  2.1785000993676948E-01 a       568     0    29     1     8
 -2.6706160664283118E-01 a       569     0    29     1     9
  3.1245839520235430E-01 a       570     0    29     1    10
  1.8544972508662158E-01 a       571     0    29     1    11
 -1.2993062109700251E-01 a       572     0    29     1    12
 -4.1168567895425875E-02 a       573     0    29     1    13
  1.3133658006003240E-01 a       574     0    29     1    14
 -2.5309752474798697E-01 a       575     0    29     1    15
  9.4787216533330082E-02 a       576     0    29     1    16
 -2.4673146297080371E-02 a       577     0    29     1    17
  2.3155220929648770E-01 a       578     0    29     1    18
  1.9024125430754169E-01 a       579     0    29     1    19
 -1.6303181830421209E-01 a       580     0    29     1    20
 -3.6086291784242663E-02 a       581     0    30     1     1
  8.3149055419129245E-02 a       582     0    30     1     2
 -4.5851299854005184E-02 a       583     0    30     1     3
 -4.4858530493063868E-02 a       584     0    30     1     4
  1.4895697556772000E-01 a       585     0    30     1     5
  1.0896925454784110E-02 a       586     0    30     1     6
 -2.4434889842753472E-02 a       587     0    30     1     7
 -1.4958081263999723E-01 a       588     0    30     1     8
 -1.6580264203806344E-01 a       589     0    30     1     9
 -2.0604670085516963E-01 a       590     0    30     1    10
 -3.0776194331238149E-01 a       591     0    30     1    11
 -1.1253871716504264E-01 a       592     0    30     1    12
 -2.1704432345458008E-01 a       593     0    30     1    13
 -3.1847465791664104E-01 a       594     0    30     1    14
  3.5027082348899502E-01 a       595     0    30     1    15
 -4.9524690878522029E-02 a       596     0    30     1    16
 -1.2264966371825861E-01 a       597     0    30     1    17
  7.1128477211398949E-02 a       598     0    30     1    18
  1.9910096448620995E-01 a       599     0    30     1    19
 -2.5731333340356682E-01 a       600     0    30     1    20
  3.1711772550874762E-01 a       601     0    31     1     1
 -1.6687668502886352E-01 a       602     0    31     1     2
 -1.7244220491475359E-01 a       603     0    31     1     3
  3.9273739211748948E-01 a       604     0    31     1     4
 -1.7100745185529265E-01 a       605     0    31     1     5
 -1.1606214275100339E-01 a       606     0    31     1     6
 -2.2756289324501416E-01 a       607     0    31     1     7
 -8.3312377742327429E-02 a       608     0    31     1     8
 -2.2856522425882167E-01 a       609     0    31     1     9
  1.8001439362522093E-01 a       610     0    31     1    10
  1.9856056689372376E-01 a       611     0    31     1    11
  5.1395400143691136E-02 a       612     0    31     1    12
  3.3334409415039368E-01 a       613     0    31     1    13
  3.3527210747431341E-01 a       614     0    31     1    14
 -3.8495120310882175E-01 a       615     0    31     1    15
  1.9327503600274284E-01 a       616     0    31     1    16
  2.0745792892740819E-01 a       617     0    31     1    17
 -5.0684129227655701E-02 a       618     0    31     1    18
  8.1943740241868096E-02 a       619     0    31     1    19
  1.9495633570724966E-01 a       620     0    31     1    20
 -1.8650447298289349E-01 a       621     0    32     1     1
  6.3018847878907727E-02 a       622     0    32     1     2
 -5.7605006192289220E-02 a       623     0    32     1     3
 -2.5622361586948922E-01 a       624     0    32     1     4
  1.7246967878732120E-01 a       625     0    32     1     5
 -3.4965654659176802E-02 a       626     0    32     1     6
  2.5182173825830689E-01 a       627     0    32     1     7
  6.3579965311809650E-02 a       628     0    32     1     8
  2.9774342958882249E-01 a       629     0    32     1     9
  4.4228716246591568E-02 a       630     0    32     1    10
  2.1024991615275754E-01 a       631     0    32     1    11
 -1.5505341953993054E-01 a       632     0    32     1    12
 -1.3840888076367980E-01 a       633     0    32     1    13
 -1.0252778668764879E-01 a       634     0    32     1    14
  2.1801487948521994E-01 a       635     0    32     1    15
  2.1104130723747522E-01 a       636     0    32     1    16
 -2.9409840093467299E-01 a       637     0    32     1    17
  6.5064079871005071E-02 a       638     0    32     1    18
 -5.7989320380156861E-02 a       639     0    32     1    19
  2.8011898450480416E-01 a       640     0    32     1    20
 -7.5480064784660561E-01 b       641     1     1
 -1.1850704572995505E+00 b       642     1     2
  7.7550486940652130E-01 b       643     1     3
 -7.1046970111288932E-01 b       644     1     4
  2.0217844135888860E-01 b       645     1     5
  7.7030781672955673E-01 b       646     1     6
  1.3033772284749192E+00 b       647     1     7
 -1.1171796460979535E+00 b       648     1     8
  2.6641446187270906E-01 b       649     1     9
  1.1488144477639126E+00 b       650     1    10
 -4.5497515029009494E-01 b       651     1    11
  8.1756560562882696E-01 b       652     1    12
  9.0882683003045817E-01 b       653     1    13
 -1.4855294494895834E+00 b       654     1    14
 -2.1089268669964864E-01 b       655     1    15
 -1.1289096943998700E+00 b       656     1    16
 -4.3149501601450119E-01 b       657     1    17
 -3.2103889157057691E-01 b       658     1    18
 -1.3684548917093639E-01 b       659     1    19
  1.1097458484287697E+00 b       660     1    20
  1.2020399699360909E-01 a       661     1     1     2     1
 -1.8740953126037047E-01 a       662     1     1     2     2
 -2.0769622834338611E-01 a       663     1     1     2     3
 -6.6594270980126343E-03 a       664     1     1     2     4
  8.9493609691666087E-02 a       665     1     1     2     5
 -1.2743235940518255E-01 a       666     1     1     2     6
 -2.2239851536171210E-01 a       667     1     1     2     7
  7.0334293084905797E-02 a       668     1     1     2     8
  2.4286399706821862E-01 a       669     1     1     2     9
  1.7614429635379089E-01 a       670     1     1     2    10
  3.8151093113825257E-01 a       671     1     1     2    11
 -2.2663450587557946E-01 a       672     1     1     2    12
  4.8270586082820982E-01 a       673     1     1     2    13
 -4.7010106096403698E-01 a       674     1     1     2    14
 -3.2691259023554564E-01 a       675     1     1     2    15
 -4.0113570178311420E-01 a       676     1     1     2    16
 -5.3140606514045574E-01 a       677     1     1     2    17
  1.1351974464831299E-01 a       678     1     1     2    18
  4.7376688325954086E-01 a       679     1     1     2    19
 -3.3700536839276091E-01 a       680     1     1     2    20
  5.0439360444691350E-01 a       681     1     2     2     1
  6.6631926661780161E-01 a       682     1     2     2     2
 -1.8195153047311080E-01 a       683     1     2     2     3
 -4.7875361012944689E-01 a       684     1     2     2     4
 -1.5930950773539104E-01 a       685     1     2     2     5
  4.0686774450620627E-01 a       686     1     2     2     6
 -4.8782789371563001E-01 a       687     1     2     2     7
 -1.5677616323300303E-01 a       688     1     2     2     8
  6.7476958272208909E-01 a       689     1     2     2     9
  6.2691847346732943E-01 a       690     1     2     2    10
  9.1849528830118529E-02 a       691     1     2     2    11
 -2.7357376284794910E-01 a       692     1     2     2    12
 -5.1247395622930625E-01 a       693     1     2     2    13
 -1.7506116285318576E-01 a       694     1     2     2    14
 -4.3642306233654204E-01 a       695     1     2     2    15
 -1.3994597380608242E-01 a       696     1     2     2    16
 -5.9797206102687761E-01 a       697     1     2     2    17
 -3.3825973805923543E-01 a       698     1     2     2    18
  4.7620138342001306E-01 a       699     1     2     2    19
 -5.8136503065353551E-01 a       700     1     2     2    20
  1.7042591122635539E-01 a       701     1     3     2     1
 -5.7537642942485989E-01 a       702     1     3     2     2
  3.2891204371956223E-01 a       703     1     3     2     3
 -3.4121831275011405E-01 a       704     1     3     2     4
 -2.5987172577824175E-01 a       705     1     3     2     5
 -3.1852940818088782E-01 a       706     1     3     2     6
 -1.1214431212732985E-01 a       707     1     3     2     7
 -6.4085561432437443E-01 a       708     1     3     2     8
 -2.8783525941535471E-01 a       709     1     3     2     9
  1.5804065219383913E-02 a       710     1     3     2    10
  4.2218505967761716E-01 a       711     1     3     2    11
  2.9109580092346643E-01 a       712     1     3     2    12
  1.3221076003669732E-01 a       713     1     3     2    13
 -2.4801985291992654E-01 a       714     1     3     2    14
  4.0087890513891355E-01 a       715     1     3     2    15
 -4.6936243847007297E-01 a       716     1     3     2    16
  2.0561681948859398E-01 a       717     1     3     2    17
  3.8122921050629099E-01 a       718     1     3     2    18
 -3.5611570612052540E-01 a       719     1     3     2    19
  1.6051330292633384E-01 a       720     1     3     2    20
 -3.0116800334882105E-01 a       721     1     4     2     1
 -1.0226682294310174E-01 a       722     1     4     2     2
 -1.7729977754213275E-01 a       723     1     4     2     3
 -1.7925617919410036E-01 a       724     1     4     2     4
 -6.9841203423943066E-01 a       725     1     4     2     5
 -2.5558810769352674E-01 a       726     1     4     2     6
  3.3386342934636426E-01 a       727     1     4     2     7
 -6.2240266224094642E-01 a       728     1     4     2     8
  1.6058570152555596E-01 a       729     1     4     2     9
 -3.1826174571520405E-01 a       730     1     4     2    10
 -4.1994176782863007E-01 a       731     1     4     2    11
 -7.3927964421627176E-02 a       732     1     4     2    12
  2.9490251727617905E-01 a       733     1     4     2    13
 -4.6595955309760390E-01 a       734     1     4     2    14
  6.4218813606082573E-02 a       735     1     4     2    15
 -3.0732583758260299E-02 a       736     1     4     2    16
  2.4090403483700032E-01 a       737     1     4     2    17
 -3.5331414845177356E-01 a       738     1     4     2    18
 -3.7607198559094746E-01 a       739     1     4     2    19
 -2.7415588818138931E-01 a       740     1     4     2    20
 -3.0317284122388444E-01 a       741     1     5     2     1
 -7.2739726709967356E-01 a       742     1     5     2     2
 -5.1988313058492097E-01 a       743     1     5     2     3
 -4.2529921838860901E-01 a       744     1     5     2     4
  2.6003280564490705E-01 a       745     1     5     2     5
 -4.1625704643536027E-01 a       746     1     5     2     6
  7.8812978431784353E-01 a       747     1     5     2     7
  4.4823667631006370E-01 a       748     1     5     2     8
  6.5770975231359607E-02 a       749     1     5     2     9
 -3.3970892078394166E-01 a       750     1     5     2    10
  5.6892778725598092E-01 a       751     1     5     2    11
  5.7039048021376437E-01 a       752     1     5     2    12
 -5.9652281322064138E-01 a       753     1     5     2    13
 -5.0731725641485292E-01 a       754     1     5     2    14
  4.5851274322925156E-01 a       755     1     5     2    15
 -3.3857864593704784E-01 a       756     1     5     2    16
 -2.4943837048238218E-01 a       757     1     5     2    17
  4.4565974022991721E-02 a       758     1     5     2    18
 -2.3504994150279604E-01 a       759     1     5     2    19
  6.9383268115943308E-01 a       760     1     5     2    20
 -5.9132597699177419E-02 a       761     1     6     2     1
  5.1358035217371301E-01 a       762     1     6     2     2
 -1.6645314544961398E-01 a       763     1     6     2     3
  5.9723669582651973E-01 a       764     1     6     2     4
  2.8228024405634045E-01 a       765     1     6     2     5
 -1.6599472245942151E-01 a       766     1     6     2     6
 -4.5130176701191960E-01 a       767     1     6     2     7
 -1.2009402428174006E-01 a       768     1     6     2     8
  2.5012860891091410E-01 a       769     1     6     2     9
 -4.6180561702025287E-02 a       770     1     6     2    10
 -1.5018411736196134E-02 a       771     1     6     2    11
 -1.4543798072199879E-01 a       772     1     6     2    12
 -1.2981531009449959E-01 a       773     1     6     2    13
 -1.0606297779383923E-01 a       774     1     6     2    14
 -4.3516323227124121E-01 a       775     1     6     2    15
  4.5534093530815806E-01 a       776     1     6     2    16
 -3.7935472430039263E-01 a       777     1     6     2    17
  3.7652831078579269E-01 a       778     1     6     2    18
  3.9006854430645438E-01 a       779     1     6     2    19
 -3.8143455371753032E-01 a       780     1     6     2    20
  9.1533157869502779E-02 a       781     1     7     2     1
  1.4006785463548327E-01 a       782     1     7     2     2
  2.4190683798413162E-01 a       783     1     7     2     3
  9.1299208682870572E-02 a       784     1     7     2     4
  2.8411371912912176E-01 a       785     1     7     2     5
 -5.4675863485307918E-01 a       786     1     7     2     6
  2.1171197575039333E-01 a       787     1     7     2     7
 -5.3664719287114349E-01 a       788     1     7     2     8
  1.0787819362754220E-01 a       789     1     7     2     9
 -1.8001000339111647E-01 a       790     1     7     2    10
  1.6580200373522974E-01 a       791     1     7     2    11
  3.4124192208328702E-01 a       792     1     7     2    12
  5.3112322367703213E-01 a       793     1     7     2    13
 -1.8242600418313146E-01 a       794     1     7     2    14
 -2.0257257447266716E-01 a       795     1     7     2    15
 -3.1690974045418463E-01 a       796     1     7     2    16
  2.2399543680199693E-01 a       797     1     7     2    17
 -2.7614283308253673E-01 a       798     1     7     2    18
  2.1608898524765124E-01 a       799     1     7     2    19
  4.5888481497080946E-01 a       800     1     7     2    20
  4.7987578459699026E-01 a       801     1     8     2     1
  3.7482992376668606E-01 a       802     1     8     2     2
  4.8775237146328793E-01 a       803     1     8     2     3
  1.4628411737349153E-02 a       804     1     8     2     4
 -2.0719213146011237E-01 a       805     1     8     2     5
 -4.3744998800047613E-01 a       806     1     8     2     6
  3.2830091941066919E-01 a       807     1     8     2     7
  6.4767527937499902E-02 a       808     1     8     2     8
  5.0052332040241176E-01 a       809     1     8     2     9
 -1.2994284605174874E-01 a       810     1     8     2    10
 -2.4557371821249691E-01 a       811     1     8     2    11
  2.1355324044799662E-01 a       812     1     8     2    12
 -1.7546922271674500E-01 a       813     1     8     2    13
 -5.5854116678448118E-01 a       814     1     8     2    14
  1.5905638466617678E-01 a       815     1     8     2    15
 -5.6912455632764503E-01 a       816     1     8     2    16
 -6.2400745960973092E-01 a       817     1     8     2    17
 -2.1104555013705883E-01 a       818     1     8     2    18
 -3.1372901814078435E-01 a       819     1     8     2    19
  5.5514653412843229E-01 a       820     1     8     2    20
 -1.1917601640122029E-01 a       821     1     9     2     1
  5.1835817653558110E-02 a       822     1     9     2     2
 -5.2472676487805070E-01 a       823     1     9     2     3
 -7.7638144927600183E-02 a       824     1     9     2     4
  3.6271585603676948E-01 a       825     1     9     2     5
 -3.0512953445130153E-01 a       826     1     9     2     6
 -1.9805832094520395E-01 a       827     1     9     2     7
  3.5973478765701228E-01 a       828     1     9     2     8
 -8.2753495481594136E-02 a       829     1     9     2     9
  3.5254710041387427E-01 a       830     1     9     2    10
  3.6221921964369447E-01 a       831     1     9     2    11
 -4.4532223977472274E-01 a       832     1     9     2    12
  2.0356025531106214E-01 a       833     1     9     2    13
  2.8907618723592965E-01 a       834     1     9     2    14
  1.1572031877669935E-01 a       835     1     9     2    15
  5.4056824883456167E-01 a       836     1     9     2    16
  2.4672233853488049E-01 a       837     1     9     2    17
 -1.4799045956259034E-02 a       838     1     9     2    18
  4.1619174912644763E-01 a       839     1     9     2    19
  4.7536859321784702E-01 a       840     1     9     2    20
 -2.9835375104099870E-01 a       841     1    10     2     1
 -3.7040180862619954E-01 a       842     1    10     2     2
  4.7007693285994706E-01 a       843     1    10     2     3
  3.7983171652757697E-01 a       844     1    10     2     4
 -6.2691470018544515E-01 a       845     1    10     2     5
  3.8861667033350679E-02 a       846     1    10     2     6
 -4.1443061941935233E-01 a       847     1    10     2     7
 -6.7473318035425678E-01 a       848     1    10     2     8
  4.6627852874721355E-02 a       849     1    10     2     9
  9.5274335258122719E-02 a       850     1    10     2    10
 -3.0641751726170441E-01 a       851     1    10     2    11
  1.8799725093269365E-01 a       852     1    10     2    12
 -2.5421659140168490E-01 a       853     1    10     2    13
  4.2793853867878812E-01 a       854     1    10     2    14
  4.8150481773665688E-01 a       855     1    10     2    15
  3.1470559718269786E-01 a       856     1    10     2    16
  6.7636969424183610E-02 a       857     1    10     2    17
  4.1881986775591268E-01 a       858     1    10     2    18
 -9.5101387326731984E-02 a       859     1    10     2    19
  5.0689079920672708E-01 a       860     1    10     2    20
  1.7314940339596293E-02 a       861     1    11     2     1
  1.3610049256452197E-01 a       862     1    11     2     2
 -1.3866746668636601E-01 a       863     1    11     2     3
  1.5753140102325619E-01 a       864     1    11     2     4
  4.5871884324980161E-01 a       865     1    11     2     5
  4.2256893782372351E-01 a       866     1    11     2     6
  1.1549103491441773E-01 a       867     1    11     2     7
 -6.2211848520333998E-02 a       868     1    11     2     8
  3.8236069331894462E-01 a       869     1    11     2     9
  3.2912635049052522E-02 a       870     1    11     2    10
  7.6769138382527274E-02 a       871     1    11     2    11
 -1.7051031314788404E-01 a       872     1    11     2    12
 -6.6587267848357867E-01 a       873     1    11     2    13
 -5.3067499178024691E-01 a       874     1    11     2    14
 -3.3380133208032464E-01 a       875     1    11     2    15
 -3.5988229290445317E-01 a       876     1    11     2    16
  1.0103859305941155E-04 a       877     1    11     2    17
  6.4031552331824315E-01 a       878     1    11     2    18
 -2.6589729164640385E-01 a       879     1    11     2    19
  1.3683495908701540E-01 a       880     1    11     2    20
  3.2105563281000615E-01 a       881     1    12     2     1
 -7.5078097618320316E-01 a       882     1    12     2     2
 -5.9983368513308752E-02 a       883     1    12     2     3
 -2.4300711032697239E-01 a       884     1    12     2     4
  4.1115980803222360E-02 a       885     1    12     2     5
  1.2653540544625058E-01 a       886     1    12     2     6
  4.4459540823820742E-01 a       887     1    12     2     7
  2.3491267478833278E-01 a       888     1    12     2     8
  2.4905196966839638E-01 a       889     1    12     2     9
  2.2397912484211971E-01 a       890     1    12     2    10
 -4.1286685705796156E-01 a       891     1    12     2    11
 -7.1881489479842842E-01 a       892     1    12     2    12
 -1.7832161968226476E-01 a       893     1    12     2    13
 -4.2542359357732695E-01 a       894     1    12     2    14
 -5.0444555110786116E-01 a       895     1    12     2    15
  6.0215484661548324E-01 a       896     1    12     2    16
 -2.6346101841081471E-01 a       897     1    12     2    17
  4.7034906950459809E-01 a       898     1    12     2    18
  7.3672276692693817E-01 a       899     1    12     2    19
 -9.2886360221550082E-03 a       900     1    12     2    20
  5.5283818948772989E-01 a       901     1    13     2     1
 -3.4514980050235129E-02 a       902     1    13     2     2
 -2.2168043212321553E-01 a       903     1    13     2     3
 -4.2211152264125862E-01 a       904     1    13     2     4
 -2.0357629715072759E-01 a       905     1    13     2     5
 -2.2236659052539040E-01 a       906     1    13     2     6
 -3.8323130831220309E-01 a       907     1    13     2     7
 -6.9402690823826607E-01 a       908     1    13     2     8
  3.4688582136529647E-03 a       909     1    13     2     9
  4.2463169351540597E-01 a       910     1    13     2    10
  4.2813599488552045E-01 a       911     1    13     2    11
 -4.4206570506219518E-02 a       912     1    13     2    12
 -2.3443972318915366E-03 a       913     1    13     2    13
  1.6755390836328993E-01 a       914     1    13     2    14
  6.4765834428624625E-01 a       915     1    13     2    15
  1.1294968931061639E-01 a       916     1    13     2    16
 -6.0825739872867668E-01 a       917     1    13     2    17
 -3.9350631678382642E-01 a       918     1    13     2    18
 -2.1752196544021637E-01 a       919     1    13     2    19
 -2.4142353940700528E-01 a       920     1    13     2    20
 -3.8943537193215066E-01 a       921     1    14     2     1
 -3.2978387470100963E-02 a       922     1    14     2     2
  4.2901275293668262E-01 a       923     1    14     2     3
  1.2666352771115138E-02 a       924     1    14     2     4
 -4.8215442419507254E-01 a       925     1    14     2     5
 -2.8125342114726565E-01 a       926     1    14     2     6
  2.5155921080337074E-01 a       927     1    14     2     7
  1.5586714488771003E-01 a       928     1    14     2     8
 -3.3551128711873546E-01 a       929     1    14     2     9
 -5.3498428437105128E-01 a       930     1    14     2    10
  2.3176814770913099E-03 a       931     1    14     2    11
  3.2705342256071063E-01 a       932     1    14     2    12
  2.0663268373948807E-01 a       933     1    14     2    13
 -1.0732035446068727E-01 a       934     1    14     2    14
 -6.3872481559788585E-01 a       935     1    14     2    15
 -6.1267400054439095E-03 a       936     1    14     2    16
 -1.3333957160550092E-01 a       937     1    14     2    17
 -5.4645284701425212E-01 a       938     1    14     2    18
  4.5244981767214415E-01 a       939     1    14     2    19
  2.9221397141068312E-01 a       940     1    14     2    20
 -2.1015349673644709E-01 a       941     1    15     2     1
 -9.2016384174211110E-02 a       942     1    15     2     2
  2.6340931270877782E-01 a       943     1    15     2     3
  6.1888115426659007E-02 a       944     1    15     2     4
 -1.6799318681522060E-01 a       945     1    15     2     5
 -3.2197691277184953E-01 a       946     1    15     2     6
  7.0617538047415482E-02 a       947     1    15     2     7
 -6.4287000908024083E-02 a       948     1    15     2     8
 -3.8051358659839063E-01 a       949     1    15     2     9
 -2.1862152403528129E-01 a       950     1    15     2    10
 -2.5705255125471793E-01 a       951     1    15     2    11
  2.3116712231876288E-01 a       952     1    15     2    12
  2.1949462259296756E-01 a       953     1    15     2    13
 -2.6135846927597162E-01 a       954     1    15     2    14
 -1.9261351690983414E-01 a       955     1    15     2    15
 -1.1554632389069680E-01 a       956     1    15     2    16
 -3.4695925735796984E-01 a       957     1    15     2    17
  4.3431016000156664E-01 a       958     1    15     2    18
  2.6972453949924230E-01 a       959     1    15     2    19
 -3.4767850713482351E-01 a       960     1    15     2    20
  3.9086261008362039E-01 a       961     1    16     2     1
 -2.1259077593174113E-03 a       962     1    16     2     2
  4.7029393067622305E-01 a       963     1    16     2     3
  1.2777050345491700E-01 a       964     1    16     2     4
  1.5500925309280608E-01 a       965     1    16     2     5
 -1.8243751202206673E-01 a       966     1    16     2     6
 -5.7476362855787744E-01 a       967     1    16     2     7
 -2.7694043066885821E-01 a       968     1    16     2     8
  3.2518973578959123E-02 a       969     1    16     2     9
  6.0657983995287046E-01 a       970     1    16     2    10
  2.9628835187473956E-01 a       971     1    16     2    11
 -4.6614394363086653E-01 a       972     1    16     2    12
  5.1981594392414621E-01 a       973     1    16     2    13
 -7.5366474518739202E-01 a       974     1    16     2    14
 -5.4614017257599567E-02 a       975     1    16     2    15
 -2.6803070364181308E-01 a       976     1    16     2    16
  5.7141283526078412E-01 a       977     1    16     2    17
  5.0315199366153356E-02 a       978     1    16     2    18
 -6.0453607560276501E-01 a       979     1    16     2    19
  2.3848283820453334E-01 a       980     1    16     2    20
 -1.1398057543617655E-01 a       981     1    17     2     1
  2.3164992565071643E-01 a       982     1    17     2     2
 -5.5814235936229850E-01 a       983     1    17     2     3
 -5.0658606750658286E-01 a       984     1    17     2     4
 -3.9972282718397562E-01 a       985     1    17     2     5
  6.7954431044650898E-01 a       986     1    17     2     6
  2.1445664777115986E-01 a       987     1    17     2     7
  4.5113224632519972E-01 a       988     1    17     2     8
 -7.0646812448147811E-01 a       989     1    17     2     9
 -9.4873160712291189E-03 a       990     1    17     2    10
 -4.5713836644049231E-02 a       991     1    17     2    11
 -3.3951250452848786E-01 a       992     1    17     2    12
  5.6271887764932393E-01 a       993     1    17     2    13
 -3.6364844008306757E-01 a       994     1    17     2    14
  4.5380793196373637E-01 a       995     1    17     2    15
  4.4385804384342625E-01 a       996     1    17     2    16
 -6.5366405726665422E-01 a       997     1    17     2    17
 -8.2161482609541744E-02 a       998     1    17     2    18
 -3.4077263112735257E-01 a       999     1    17     2    19
  3.5434284969255936E-01 a      1000     1    17     2    20
 -5.4523064843856994E-01 a      1001     1    18     2     1
 -1.7605127364617112E-01 a      1002     1    18     2     2
  1.7097347680850118E-02 a      1003     1    18     2     3
  4.5365518050588438E-01 a      1004     1    18     2     4
  3.8587520161466365E-01 a      1005     1    18     2     5
  2.5095980222201214E-01 a      1006     1    18     2     6
 -1.4698373714399487E-01 a      1007     1    18     2     7
 -4.3972082930230479E-02 a      1008     1    18     2     8
 -6.7899097342264203E-01 a      1009     1    18     2     9
  9.3958599210200236E-03 a      1010     1    18     2    10
 -7.5117098524583947E-01 a      1011     1    18     2    11
 -4.4004241246373915E-01 a      1012     1    18     2    12
 -2.3839502416683980E-01 a      1013     1    18     2    13
 -4.2720690226603586E-01 a      1014     1    18     2    14
 -3.1749093774939813E-01 a      1015     1    18     2    15
 -5.2657292701147995E-02 a      1016     1    18     2    16
 -2.0153395801450058E-01 a      1017     1    18     2    17
 -3.8721492536103436E-01 a      1018     1    18     2    18
  2.4603636865811837E-01 a      1019     1    18     2    19
  3.6805589393015592E-01 a      1020     1    18     2    20
  4.9968643581835143E-01 a      1021     1    19     2     1
  2.5730766121955495E-01 a      1022     1    19     2     2
 -5.4955033796579422E-01 a      1023     1    19     2     3
  1.4207099617467384E-02 a      1024     1    19     2     4
 -3.0879230908854566E-01 a      1025     1    19     2     5
  9.4228510307329164E-02 a      1026     1    19     2     6
  3.2133521579897392E-02 a      1027     1    19     2     7
  5.2580256012305671E-01 a      1028     1    19     2     8
  1.6881282028499342E-01 a      1029     1    19     2     9
 -4.5586900865567298E-02 a      1030     1    19     2    10
  7.1967671498792242E-03 a      1031     1    19     2    11
  2.7439263161424177E-01 a      1032     1    19     2    12
  6.4814945436332053E-02 a      1033     1    19     2    13
  2.4644148875031566E-01 a      1034     1    19     2    14
 -1.4529673989863223E-01 a      1035     1    19     2    15
  3.2519536746712818E-01 a      1036     1    19     2    16
 -4.4661207036239950E-02 a      1037     1    19     2    17
 -3.3724542268067109E-01 a      1038     1    19     2    18
  1.7720225736567891E-01 a      1039     1    19     2    19
 -1.1275055371191145E-02 a      1040     1    19     2    20
 -2.6900771484261374E-02 a      1041     1    20     2     1
  2.1498710320037609E-01 a      1042     1    20     2     2
 -6.7071792924095308E-01 a      1043     1    20     2     3
 -3.4033775526446519E-01 a      1044     1    20     2     4
 -3.5657697370437380E-01 a      1045     1    20     2     5
  5.1642261325105199E-01 a      1046     1    20     2     6
  2.8706981536748860E-01 a      1047     1    20     2     7
 -2.0627416323494235E-01 a      1048     1    20     2     8
 -4.8488043139800679E-01 a      1049     1    20     2     9
 -3.1675307259000729E-01 a      1050     1    20     2    10
 -2.2100012949880429E-01 a      1051     1    20     2    11
  2.6678550401614165E-01 a      1052     1    20     2    12
  2.9093529643515881E-01 a      1053     1    20     2    13
  3.1139469728346703E-01 a      1054     1    20     2    14
  9.8522374598947721E-02 a      1055     1    20     2    15
 -3.3408492156278558E-01 a      1056     1    20     2    16
 -3.0270835632059118E-01 a      1057     1    20     2    17
 -4.5577587808238679E-01 a      1058     1    20     2    18
  1.0250203333848655E-01 a      1059     1    20     2    19
  1.8838031718631593E-01 a      1060     1    20     2    20
  8.8667337390839218E-01 b      1061     2     1
 -7.9330670868577569E-01 b      1062     2     2
 -3.9761806849680248E-01 b      1063     2     3
  1.3839816616420131E-01 b      1064     2     4
  5.9697917468283357E-01 b      1065     2     5
 -1.5803876353863966E+00 b      1066     2     6
 -5.4790765449483492E-01 b      1067     2     7
  1.1612971063147348E+00 b      1068     2     8
  6.1542528033869259E-01 b      1069     2     9
 -9.6212397521905324E-01 b      1070     2    10
